config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,n_steps,clip_range,ent_coef,n_epochs,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline,z_mean_episode_reward,z_success_rate,z_learning_gain,z_final_knowledge,z_adaptation_accuracy,balanced_score,rank_by_reward,rank_by_mastery,rank_balanced
c2cdbe7550a7,42,50000,1000,58.2,0.0003,64,1024,0.3,0.001,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,665,665,1000
016da6a64925,42,50000,1000,52.8,0.0001,128,1024,0.3,0.05,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,648,648,1001
6e7c4321c510,42,50000,1000,59.5,0.0001,64,1024,0.3,0.01,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,663,663,1002
787572111a69,42,50000,1000,49.7,0.0005,128,2048,0.3,0.001,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,662,662,1003
2499e0e3082d,42,50000,1000,51.1,0.0005,256,2048,0.3,0.01,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,661,661,1004
d6222ee0bee3,42,50000,1000,97.5,0.0001,64,512,0.3,0.01,10,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,652,652,1005
cbe6495ba11e,42,50000,1000,71.7,0.0001,128,2048,0.3,0.001,10,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,660,660,1006
bb5a704c55f9,42,50000,1000,60.5,0.0001,64,4096,0.3,0.01,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,647,647,1007
42bd3d8682c8,42,50000,1000,47.4,0.001,128,512,0.2,0.001,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,659,659,1008
aefd900406f4,42,50000,1000,51.8,0.0001,128,2048,0.2,0.01,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,658,658,1009
c3081ee4f3c0,42,50000,1000,54.1,0.0001,128,4096,0.3,0.05,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,657,657,1010
17a7fe707ba2,42,50000,1000,52.0,0.0001,128,512,0.3,0.001,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,654,654,1011
058be4d09413,42,50000,1000,61.9,0.0001,256,2048,0.3,0.001,10,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,645,645,1012
6cd121cc7c70,42,50000,1000,71.2,0.0001,128,512,0.3,0.001,10,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,643,643,1013
36ca80f17394,42,50000,1000,61.5,0.0001,64,4096,0.3,0.001,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,646,646,1014
5773fd50e5ed,42,50000,1000,59.2,0.0001,64,2048,0.3,0.001,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,644,644,1015
e658145d3978,42,50000,1000,102.6,0.0001,32,512,0.3,0.01,5,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,642,642,1016
4de2e52bf564,42,50000,1000,71.3,0.0001,128,512,0.2,0.001,10,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,641,641,1017
bb88451fe4fb,42,50000,1000,47.5,0.0003,256,1024,0.2,0.001,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,667,667,1018
abc9fdb05e31,42,50000,1000,69.7,0.0001,64,512,0.3,0.01,5,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,655,655,1019
147c13e37c66,42,50000,1000,55.7,0.0003,256,512,0.3,0.001,10,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.7334879797295332,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.45454132649888535,0.22185758689952034,651,651,1020
6cf9b59b918f,42,50000,1000,112.5,0.0005,64,4096,0.1,0.1,10,3.531098097290274,0.074,0.33615280250132623,0.5365076760452138,0.48862477601153204,0.004705197190672042,0.5316085624461844,0.576850874128534,0.16864148089685999,0.5105829111516049,0.48769498788522,1.360706405689218,False,"{'hint': 0.0, 'scaffold': 0.4428, 'encouragement': 0.2544, 'simplify_problem': 0.0724, 'harder_problem': 0.0449, 'break': 0.1838, 'explanation': 0.0, 'no_action': 0.0017}",[],False,0.6671871450598306,0.10746794449839028,-0.003662917279340158,-0.01951109453869049,0.35749775258120925,0.2217957660642799,772,772,1021
944d353c5986,42,50000,1000,62.1,0.0001,64,4096,0.3,0.05,3,3.5368661062535818,0.048,0.35039177277402667,0.5489978966136753,0.5005880722443254,0.004953620447462421,0.4282168308111138,0.5737185988931752,0.16278577622257967,0.49941948915045237,0.5005805108495476,1.0436890649976185,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.2397, 'simplify_problem': 0.0, 'harder_problem': 0.0006, 'break': 0.2597, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.700767446829245,-0.45020355127703987,0.1811270110485576,0.21700561963777168,0.4573949532782236,0.2212182959033516,736,736,1022
f76a229edada,42,50000,1000,94.4,0.0003,64,2048,0.1,0.001,10,3.3860775180972453,0.077,0.34698280774474166,0.5426118124771409,0.5498408018307873,0.004828105802629538,0.626271729552191,0.5800885555770506,0.18332629989236765,0.43272851077465346,0.5467035167828247,1.3986123231753744,False,"{'hint': 0.0032, 'scaffold': 0.4608, 'encouragement': 0.235, 'simplify_problem': 0.1744, 'harder_problem': 0.0839, 'break': 0.0233, 'explanation': 0.002, 'no_action': 0.0174}",[],False,-0.17709635780154054,0.1718146555494015,0.13688628356831006,0.09607776026582178,0.8686703841153732,0.2192705451394732,1400,1400,1023
196755463bdb,42,50000,1000,51.0,0.0005,128,4096,0.3,0.001,3,3.5417717107121507,0.049,0.3483313340935073,0.5471704987167495,0.5006480722443255,0.00491704029899325,0.4442309232124269,0.5728818994820485,0.16323953935015578,0.49765793898630795,0.502342061013692,1.0883277703860128,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.2324, 'simplify_problem': 0.0079, 'harder_problem': 0.0003, 'break': 0.2574, 'explanation': 0.002, 'no_action': 0.0}",[],False,0.7293269860269205,-0.42875464759336945,0.154387133880109,0.1824017354465498,0.45789597172039814,0.21905143589612158,678,678,1024
b045adeb6832,42,50000,1000,65.0,0.001,64,512,0.1,0.1,5,3.309187636962199,0.07,0.3633147471140131,0.5558670320933463,0.5655526539551774,0.005093367215786912,0.6276284695798454,0.5643115786672809,0.18119455696066927,0.3685264549204951,0.5655264949733648,1.526711694349364,False,"{'hint': 0.0228, 'scaffold': 0.4576, 'encouragement': 0.0316, 'simplify_problem': 0.1882, 'harder_problem': 0.1079, 'break': 0.1488, 'explanation': 0.0, 'no_action': 0.0431}",[],False,-0.6247352966371391,0.02167232976370892,0.34883826097284487,0.34708061262765727,0.999869178699223,0.21854501708525897,1687,1687,1025
699c7fef62a1,42,50000,1000,68.6,0.0003,128,4096,0.3,0.05,10,3.505085445652424,0.06,0.3527496624136812,0.5493547960029911,0.4857396737509881,0.004962453442454765,0.4636656721199864,0.5762985840467917,0.1673056010012283,0.5086805903201906,0.4849916898616312,1.3605769979385902,False,"{'hint': 0.0, 'scaffold': 0.4443, 'encouragement': 0.2599, 'simplify_problem': 0.0637, 'harder_problem': 0.0407, 'break': 0.1851, 'explanation': 0.0, 'no_action': 0.0063}",[],False,0.5157462063618533,-0.19281670707299522,0.21172713515670522,0.22376392069337606,0.3334062619130332,0.2183653634103945,883,883,1026
5dab76c37c57,42,50000,1000,58.1,0.0003,128,4096,0.1,0.1,5,3.2800628272342127,0.082,0.3538862539474549,0.549385939302575,0.5832835650362672,0.004963574032970167,0.6555052669523771,0.5754642649248721,0.18636178658883615,0.41652981936155725,0.5833700484639724,1.2486399587695702,False,"{'hint': 0.0, 'scaffold': 0.4936, 'encouragement': 0.1941, 'simplify_problem': 0.2161, 'harder_problem': 0.0896, 'break': 0.0064, 'explanation': 0.0002, 'no_action': 0.0001}",[],False,-0.7942946551374622,0.2790591739677536,0.2264775464604502,0.22435365494553083,1.147927736168794,0.21670469128101327,1800,1800,1027
7223d0ae5d12,42,50000,1000,98.7,0.0003,32,1024,0.3,0.001,5,3.492091090518783,0.071,0.3348503191545899,0.5352070639579167,0.5253978621440386,0.004679621709009375,0.5779629110425762,0.5836176374195968,0.18162549870356853,0.38064244803140146,0.525293387271198,1.3536517986975591,False,"{'hint': 0.0, 'scaffold': 0.4918, 'encouragement': 0.2588, 'simplify_problem': 0.0966, 'harder_problem': 0.0335, 'break': 0.0253, 'explanation': 0.0, 'no_action': 0.0941}",[],False,0.44009542817090175,0.04312123344737904,-0.02056623259513511,-0.04413968261042031,0.6645643247152206,0.2166150142255892,937,937,1028
d75746096952,42,50000,1000,49.6,0.0001,256,4096,0.3,0.1,3,3.533736122076011,0.048,0.3502195021440708,0.5489016057081353,0.5002680722443255,0.004951692933139016,0.42853711265914,0.5737253250800457,0.16276854154002832,0.49987989430699015,0.5001201056930098,1.0401890661474331,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.2399, 'simplify_problem': 0.0, 'harder_problem': 0.0001, 'break': 0.2599, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.6825452467798102,-0.45020355127703987,0.1788913242851984,0.21518224042212375,0.4547228549199621,0.2162276230260109,753,753,1029
1651cb760f02,42,50000,1000,102.3,0.0003,64,2048,0.2,0.001,10,3.566799198101411,0.049,0.3419957099899601,0.5420570924237331,0.5027835561152932,0.004814682097915976,0.49905917207142286,0.5758807738509448,0.16785089392560493,0.4899311394026743,0.5096885259027945,1.1986750265397326,False,"{'hint': 0.0, 'scaffold': 0.4992, 'encouragement': 0.2552, 'simplify_problem': 0.0391, 'harder_problem': 0.0036, 'break': 0.1957, 'explanation': 0.0069, 'no_action': 0.0004}",[],False,0.8750324771951639,-0.42875464759336945,0.07216492949419065,0.08557349706240991,0.47572791842573264,0.21594883491682554,468,468,1030
c5fc1c1aa910,42,50000,1000,46.8,0.0005,256,1024,0.3,0.001,3,3.525888787751917,0.051,0.3488886915396383,0.5486454319579206,0.5000984379691761,0.004944981157801929,0.42633874969983193,0.5735656365020487,0.16216391716890907,0.5000200112062756,0.49997998879372446,1.0393349023298666,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.24, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.26, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.6368594899848976,-0.3858568402260288,0.1616203846384895,0.21033129537059816,0.453306356582051,0.2152521372700015,792,792,1031
630ddf11169c,42,50000,1000,69.9,0.0001,64,512,0.3,0.001,5,3.525888787751917,0.051,0.3488886915396383,0.5486454319579206,0.5000984379691761,0.004944981157801929,0.42633874969983193,0.5735656365020487,0.16216391716890907,0.5000200112062756,0.49997998879372446,1.0393349023298666,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.24, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.26, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.6368594899848976,-0.3858568402260288,0.1616203846384895,0.21033129537059816,0.453306356582051,0.2152521372700015,793,793,1032
bd6a16dbcd38,42,50000,1000,104.3,0.0001,32,1024,0.1,0.1,5,3.4014318075073184,0.117,0.33776170360301583,0.535733258533859,0.46345840454660053,0.004699193888069675,0.5162727236245436,0.5671512101937716,0.17598573168273865,0.30557004695212486,0.4814198001524941,1.5619689961166512,False,"{'hint': 0.0, 'scaffold': 0.3659, 'encouragement': 0.0063, 'simplify_problem': 0.0775, 'harder_problem': 0.0969, 'break': 0.2218, 'explanation': 0.0186, 'no_action': 0.213}",[],False,-0.08770647038543143,1.0297708028962176,0.01721701389362601,-0.0341755821818341,0.1473508154723176,0.2144913159389791,1331,1331,1033
bd78f621b84f,42,50000,1000,101.7,0.001,32,4096,0.3,0.05,5,3.4125614218202323,0.068,0.34850999609465655,0.5457077974780539,0.5416548158204597,0.004890011894695116,0.6311857889572027,0.5783951795129492,0.18329651457110652,0.40876774878336974,0.5623135000901207,1.440484586534671,False,"{'hint': 0.0, 'scaffold': 0.4644, 'encouragement': 0.2265, 'simplify_problem': 0.1649, 'harder_problem': 0.0773, 'break': 0.0173, 'explanation': 0.0206, 'no_action': 0.0289}",[],False,-0.022911874957042572,-0.021225477603631908,0.15670576632016578,0.1547038025796409,0.8003148848061579,0.213517420229058,1283,1283,1034
1f26c96508ff,42,50000,1000,56.0,0.0005,128,4096,0.3,0.1,5,3.4065313813191187,0.073,0.347200758237964,0.544543216921488,0.5370888482453514,0.004866201757804586,0.6174256077536144,0.5803218384250227,0.18220337648212936,0.4567864151547919,0.5369858624694621,1.3739732277560226,False,"{'hint': 0.0, 'scaffold': 0.4357, 'encouragement': 0.2585, 'simplify_problem': 0.1718, 'harder_problem': 0.1013, 'break': 0.0265, 'explanation': 0.0, 'no_action': 0.0062}",[],False,-0.0580176768025838,0.08601904081471987,0.13971479260023068,0.13265112823950437,0.7621876521145245,0.21251098739327912,1313,1313,1035
43c4ffdcc223,42,50000,1000,102.5,0.0005,32,2048,0.2,0.001,5,3.549046905004886,0.052,0.34466537113869183,0.5449429125314732,0.4943966988387413,0.004870889277820191,0.43940606739774274,0.5759527113656595,0.165561699523089,0.4766068998639238,0.49445689586168257,1.1717257270570312,False,"{'hint': 0.0, 'scaffold': 0.493, 'encouragement': 0.26, 'simplify_problem': 0.0066, 'harder_problem': 0.0014, 'break': 0.21, 'explanation': 0.0001, 'no_action': 0.0289}",[],False,0.7716818473551998,-0.36440793654235837,0.10681114919167384,0.14021982503122984,0.40569508230183005,0.21199999346751505,582,582,1036
0e965b74cfc8,42,50000,1000,94.1,0.0005,64,4096,0.3,0.001,10,3.541688050238288,0.049,0.35452014920334307,0.5519893503472385,0.4755772670807454,0.005011395578105847,0.4194729575604778,0.5745141441024915,0.16377055336753032,0.4913460191688176,0.498849470756548,1.2351529444809446,False,"{'hint': 0.0, 'scaffold': 0.4645, 'encouragement': 0.2599, 'simplify_problem': 0.0011, 'harder_problem': 0.0112, 'break': 0.2303, 'explanation': 0.0232, 'no_action': 0.0098}",[],False,0.7288399299255248,-0.42875464759336945,0.23470408648824664,0.2736522419928515,0.24854704260196323,0.21139773068304332,679,679,1037
65856cb7ea27,42,50000,1000,50.7,0.0001,256,4096,0.2,0.1,3,3.5333254147261752,0.047,0.35017123014767015,0.5488732990526229,0.5002480722443255,0.004951126301392833,0.42857714789014334,0.5737282343107077,0.16276613026766248,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.24, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.26, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.6801541830983684,-0.4716524549607103,0.17826486193684818,0.21464622129304528,0.4545558487725715,0.2111937320280246,755,755,1038
885dce3e0298,42,50000,1000,57.9,0.001,128,4096,0.3,0.001,5,3.5052494325838066,0.063,0.3529477405713776,0.5478276935874888,0.47658655206081507,0.004931775331342537,0.5932719263115739,0.5787978899672016,0.17993709779174152,0.3741890268321986,0.5961353624349219,1.4459709446447373,False,"{'hint': 0.0, 'scaffold': 0.4612, 'encouragement': 0.2562, 'simplify_problem': 0.0895, 'harder_problem': 0.0155, 'break': 0.0285, 'explanation': 0.1194, 'no_action': 0.0297}",[],False,0.516700908526343,-0.12846999602198397,0.2142977458022107,0.19484647735874489,0.256974882409033,0.21087000361486954,880,880,1039
86ba2bc60cb4,42,50000,1000,59.1,0.0001,64,1024,0.2,0.05,3,3.5474529614458024,0.048,0.3459978965032237,0.5461687417520928,0.5001732205778717,0.004895419599212563,0.4466501240694789,0.5744592092128203,0.16380985906214654,0.499879932762347,0.500120067237653,1.0817853271802713,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0099, 'harder_problem': 0.0, 'break': 0.23, 'explanation': 0.0001, 'no_action': 0.0}",[],False,0.7624021971226967,-0.45020355127703987,0.1241043425821431,0.16343231337867656,0.4539308143505577,0.21073322323140684,600,600,1040
74c36ea8b20e,42,50000,1000,46.6,0.001,256,1024,0.3,0.1,3,3.477994367122241,0.081,0.341470780949178,0.5403054528180861,0.4841126180063114,0.004782011561511756,0.4620175842662875,0.5753552930100837,0.18022973717614135,0.24754160741823716,0.4838677374777193,1.412901930065278,False,"{'hint': 0.0, 'scaffold': 0.4361, 'encouragement': 0.0549, 'simplify_problem': 0.0259, 'harder_problem': 0.0478, 'break': 0.1668, 'explanation': 0.0, 'no_action': 0.2686}",[],False,0.358026861941699,0.2576102702840832,0.06535252677365591,0.052404183383906344,0.31981984633756216,0.2106427377441813,995,995,1041
bd0fdc9d1b53,42,50000,1000,67.0,0.0005,64,1024,0.1,0.01,5,3.475523160028637,0.05,0.3689434386076925,0.5616231516715879,0.4739871364317841,0.00520436854690036,0.5172186093046524,0.5828269005373876,0.18876734794816902,0.33590795397698847,0.5393096548274137,1.5631189406186883,False,"{'hint': 0.0, 'scaffold': 0.4015, 'encouragement': 0.2391, 'simplify_problem': 0.0968, 'harder_problem': 0.0723, 'break': 0.0, 'explanation': 0.0655, 'no_action': 0.1248}",[],False,0.3436399425617488,-0.40730574390969904,0.421886064133937,0.45607936742068067,0.2352689629253665,0.2099137186264068,1007,1007,1042
3e94ff478aaf,42,50000,1000,96.7,0.0003,64,2048,0.3,0.001,10,3.536478795364547,0.056,0.3427986352183335,0.5412538287979421,0.5023868791933589,0.004800140073241879,0.5238085702843412,0.5782366268223544,0.1749686214428318,0.41265518622346814,0.5219463356027233,1.3864532331757409,False,"{'hint': 0.004, 'scaffold': 0.4976, 'encouragement': 0.2474, 'simplify_problem': 0.0511, 'harder_problem': 0.0035, 'break': 0.1141, 'explanation': 0.0209, 'no_action': 0.0614}",[],False,0.6985125930980689,-0.2786123218076767,0.08258509981284388,0.07036277501405187,0.4724155442011669,0.20905273806369098,737,737,1043
