config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,n_steps,clip_range,ent_coef,n_epochs,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline
d46581cd0124,42,50000,1000,72.7,0.0001,64,2048,0.2,0.01,5,3.449515036343958,0.035,0.33587623041038417,0.5407414812320356,0.2653953140096619,0.00478633466778304,0.42797686935990553,0.5658032214437168,0.17250785916500458,0.47559877543670087,0.5244012245632992,1.385994835384823,False,"{'hint': 0.0, 'scaffold': 0.2647, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0004, 'break': 0.2156, 'explanation': 0.2593, 'no_action': 0.0}",[],False
9fdcd1003c86,42,50000,1000,96.6,0.0001,64,2048,0.2,0.001,10,3.6379740246786576,0.12,0.424449630615357,0.5968023039392528,0.5128285117148659,0.005915287090291895,0.4967946149531212,0.5758459352348232,0.18714297020271634,0.2867817934129337,0.7132182065870663,1.175345383096777,False,"{'hint': 0.0, 'scaffold': 0.5001, 'encouragement': 0.2586, 'simplify_problem': 0.0282, 'harder_problem': 0.013, 'break': 0.0, 'explanation': 0.2002, 'no_action': 0.0}",[],False
f0030b6c94ee,42,50000,1000,59.5,0.0001,64,2048,0.2,0.05,3,3.2017409979973386,0.036,0.24624116208928612,0.4734802095535611,0.33293875622167024,0.0034429702251320255,0.6438397308824413,0.5715457364670927,0.16505672621957912,0.6672873991309746,0.33271260086902543,1.509624029957057,False,"{'hint': 0.0, 'scaffold': 0.2804, 'encouragement': 0.2585, 'simplify_problem': 0.209, 'harder_problem': 0.0524, 'break': 0.1998, 'explanation': 0.0, 'no_action': 0.0}",[],False
8b1781376246,42,50000,1000,72.3,0.0001,64,2048,0.2,0.05,5,3.294335058970255,0.009,0.20344492714912396,0.4462134627233487,0.25360000000000005,0.0028935725836621213,0.59596,0.5741421161369916,0.16210819234061263,0.5872999999999999,0.2581,1.6582801570665242,False,"{'hint': 0.0, 'scaffold': 0.2376, 'encouragement': 0.2568, 'simplify_problem': 0.1322, 'harder_problem': 0.0159, 'break': 0.1983, 'explanation': 0.0047, 'no_action': 0.1546}",[],False
734e58a77c5e,42,50000,1000,95.7,0.0001,64,2048,0.2,0.01,10,3.567916538536663,0.074,0.37195441982733113,0.5621364202339475,0.49922909634775897,0.0052187116848306835,0.431432233258571,0.5745562933252841,0.16792622573306962,0.4421859980775392,0.5482617750720922,1.208242359035706,False,"{'hint': 0.0, 'scaffold': 0.4981, 'encouragement': 0.2581, 'simplify_problem': 0.0, 'harder_problem': 0.0011, 'break': 0.1841, 'explanation': 0.049, 'no_action': 0.0096}",[],False
d2f854c72676,42,50000,1000,58.8,0.0001,64,2048,0.2,0.1,3,3.5036842498538046,0.191,0.4207151754713138,0.5910192098716353,0.6184876746191783,0.00581177226122049,0.5287291708492271,0.5828101323276732,0.18746963291923818,0.3820317205380446,0.6179682794619554,1.2748645633847075,False,"{'hint': 0.0, 'scaffold': 0.447, 'encouragement': 0.2518, 'simplify_problem': 0.1302, 'harder_problem': 0.171, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False
12a5805ada10,42,50000,1000,70.1,0.0001,64,2048,0.2,0.1,5,3.1665502213931864,0.002,0.13527476108787898,0.40220606989364344,0.12952000000000002,0.002013424727068016,0.62518,0.5677354629206737,0.15240568445568917,0.65312,0.12458,1.6349531507807278,False,"{'hint': 0.0, 'scaffold': 0.1041, 'encouragement': 0.2572, 'simplify_problem': 0.1667, 'harder_problem': 0.0205, 'break': 0.2292, 'explanation': 0.0, 'no_action': 0.2223}",[],False
e65eb22f4046,42,50000,1000,96.1,0.0001,64,2048,0.2,0.05,10,3.2321823279724113,0.027,0.28262759572351376,0.502375654049485,0.41303032906039383,0.004018584587403305,0.6569290487814639,0.5691404317073581,0.17304936110586866,0.37158349673856494,0.4389931569890752,1.5493667081518092,False,"{'hint': 0.0, 'scaffold': 0.3793, 'encouragement': 0.2057, 'simplify_problem': 0.1573, 'harder_problem': 0.0323, 'break': 0.0086, 'explanation': 0.0274, 'no_action': 0.1894}",[],False
5773fd50e5ed,42,50000,1000,59.2,0.0001,64,2048,0.3,0.001,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False
d2b00db7e5d1,42,50000,1000,69.6,0.0001,64,2048,0.3,0.001,5,3.632843928567038,0.106,0.4398078035042028,0.6107276467226755,0.5006235113619917,0.006192277761404168,0.45608026916606587,0.5748035902362739,0.19057409107849094,0.25995353681006167,0.7400464631899383,1.0393537605450003,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.2401, 'no_action': 0.0}",[],False
524f3ee93687,42,50000,1000,59.3,0.0001,64,2048,0.3,0.01,3,3.5371990400526676,0.051,0.3488886915396383,0.5486454319579206,0.5001132205778718,0.004944981157801929,0.42633874969983193,0.5747702763828476,0.16283444224493224,0.5000200112062756,0.49997998879372446,1.0393349023298666,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False
a30164451549,42,50000,1000,97.4,0.0001,64,2048,0.2,0.1,10,3.0268737086886057,0.013,0.19323341450023385,0.4411327627177193,0.22971659574468087,0.002792126111116201,0.6679800788047283,0.55646404476735,0.16270171896716135,0.3072584355061304,0.23283397003820228,1.4411761170923243,False,"{'hint': 0.0013, 'scaffold': 0.1768, 'encouragement': 0.1242, 'simplify_problem': 0.1829, 'harder_problem': 0.0375, 'break': 0.0002, 'explanation': 0.0185, 'no_action': 0.4586}",[],False
686df9e17e43,42,50000,1000,71.0,0.0001,64,2048,0.3,0.01,5,3.5371990400526676,0.051,0.3488886915396383,0.5486454319579206,0.5001132205778718,0.004944981157801929,0.42633874969983193,0.5747702763828476,0.16283444224493224,0.5000200112062756,0.49997998879372446,1.0393349023298666,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False
46838e2480d9,42,50000,1000,59.4,0.0001,64,2048,0.3,0.05,3,3.5371990400526676,0.051,0.3488886915396383,0.5486454319579206,0.5001132205778718,0.004944981157801929,0.42633874969983193,0.5747702763828476,0.16283444224493224,0.5000200112062756,0.49997998879372446,1.0393349023298666,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False
b849389cdff4,42,50000,1000,97.3,0.0001,64,2048,0.3,0.001,10,3.6165431689630028,0.081,0.42355763358940873,0.6004056320811935,0.5003445735689505,0.005984717325956686,0.453833677086045,0.5776519304576825,0.19052358485526705,0.25991709886060993,0.681050882076133,1.175186154703586,False,"{'hint': 0.0, 'scaffold': 0.4981, 'encouragement': 0.2599, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.183, 'no_action': 0.059}",[],False
79c60616c46c,42,50000,1000,71.4,0.0001,64,2048,0.3,0.05,5,3.1773656063759943,0.019,0.25592000456839703,0.4839828824038444,0.29563261756876663,0.003649325909863022,0.6625662566256626,0.5694424187333572,0.17208152288336487,0.4536053605360536,0.35945594559455946,1.6673618571629776,False,"{'hint': 0.0, 'scaffold': 0.2379, 'encouragement': 0.242, 'simplify_problem': 0.2116, 'harder_problem': 0.0577, 'break': 0.0, 'explanation': 0.0638, 'no_action': 0.1869}",[],False
d52015a278bd,42,50000,1000,59.9,0.0001,64,2048,0.3,0.1,3,3.2555789306799996,0.088,0.35243307052053957,0.5475845887903215,0.5277314697047844,0.004927696772612332,0.6613594488504366,0.5727960907101388,0.1858464521157311,0.40447007930785867,0.5955299206921413,1.4153784721980767,False,"{'hint': 0.0, 'scaffold': 0.4306, 'encouragement': 0.1782, 'simplify_problem': 0.2263, 'harder_problem': 0.0968, 'break': 0.0, 'explanation': 0.0681, 'no_action': 0.0}",[],False
cf1d33c123b0,42,50000,1000,97.4,0.0001,64,2048,0.3,0.01,10,3.545253303616194,0.048,0.3503990719948688,0.54900510681252,0.5007715505051951,0.0049537647784505855,0.428316918888622,0.5746640469557308,0.1633290673760345,0.4994595243814557,0.5005404756185443,1.0430207118383366,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0005, 'break': 0.2395, 'explanation': 0.0, 'no_action': 0.0}",[],False
9f5ca36d487e,42,50000,1000,71.4,0.0001,64,2048,0.3,0.1,5,3.210334056999256,0.007,0.19025362727793912,0.43808894142520927,0.02826,0.0027310821576993325,0.64152,0.5610203002239237,0.1530531336756644,0.60602,0.27772,1.655575438226607,False,"{'hint': 0.0, 'scaffold': 0.0049, 'encouragement': 0.2443, 'simplify_problem': 0.1671, 'harder_problem': 0.0168, 'break': 0.1946, 'explanation': 0.256, 'no_action': 0.1163}",[],False
d1aa4a8a27e0,42,50000,1000,98.5,0.0001,64,2048,0.3,0.05,10,3.54224782179835,0.083,0.3447898032851135,0.5421152666019358,0.5262992432904703,0.00481758246348859,0.553346149225039,0.5785367455431634,0.17313679815173771,0.46719932716568546,0.5328006728343146,1.3037354305435156,False,"{'hint': 0.0, 'scaffold': 0.4962, 'encouragement': 0.2539, 'simplify_problem': 0.078, 'harder_problem': 0.0299, 'break': 0.1353, 'explanation': 0.0066, 'no_action': 0.0}",[],False
5a7af3796828,42,50000,1000,61.1,0.0001,64,4096,0.1,0.001,3,3.345718518504651,0.067,0.33944327195251733,0.5389790113794171,0.5232998125767256,0.0047551603684698705,0.6513397684944127,0.5779386284354955,0.18037150324063328,0.38801217607241556,0.6119878239275844,1.275112338206651,False,"{'hint': 0.0, 'scaffold': 0.4975, 'encouragement': 0.2431, 'simplify_problem': 0.1449, 'harder_problem': 0.0219, 'break': 0.0, 'explanation': 0.0925, 'no_action': 0.0}",[],False
c6527f356655,42,50000,1000,72.8,0.0001,64,4096,0.1,0.001,5,3.2323929768291,0.055,0.32698091899206044,0.5313911830363763,0.5424651242993516,0.004602834504708513,0.6654251271576755,0.5777791136628518,0.1830897115141861,0.44419079658776883,0.5558092034122312,1.2184140901662663,False,"{'hint': 0.0, 'scaffold': 0.4975, 'encouragement': 0.2527, 'simplify_problem': 0.1914, 'harder_problem': 0.0319, 'break': 0.0001, 'explanation': 0.0264, 'no_action': 0.0}",[],False
44623cfafa25,42,50000,1000,96.8,0.0001,64,2048,0.3,0.1,10,2.8964870627951758,0.006,0.16001815526806745,0.41980880610598187,0.08492000000000001,0.002365479451314785,0.68278,0.5428395225535176,0.14839783672786563,0.29856000000000005,0.19982,1.3728571062873745,False,"{'hint': 0.0001, 'scaffold': 0.0848, 'encouragement': 0.128, 'simplify_problem': 0.1704, 'harder_problem': 0.0002, 'break': 0.0001, 'explanation': 0.1148, 'no_action': 0.5015}",[],False
40bb17006bf7,42,50000,1000,60.6,0.0001,64,4096,0.1,0.01,3,3.426753445291423,0.082,0.3545471991893049,0.5484073014657747,0.5320551696436151,0.004944272454497847,0.6265045763153151,0.5787883490255052,0.1820109605028144,0.377100398549999,0.6221585788387975,1.293488173109601,False,"{'hint': 0.0, 'scaffold': 0.4981, 'encouragement': 0.2485, 'simplify_problem': 0.1286, 'harder_problem': 0.0334, 'break': 0.0, 'explanation': 0.0907, 'no_action': 0.0007}",[],False
90bad173e2c5,42,50000,1000,72.3,0.0001,64,4096,0.1,0.01,5,3.2175871318786236,0.059,0.3262285093115972,0.5307053706967333,0.5536617277264388,0.004589468842001257,0.6663796210998518,0.5775124740837934,0.18450076269415783,0.4619698001361797,0.5380301998638203,1.1731041745030655,False,"{'hint': 0.0, 'scaffold': 0.4953, 'encouragement': 0.2503, 'simplify_problem': 0.2094, 'harder_problem': 0.0424, 'break': 0.0023, 'explanation': 0.0004, 'no_action': 0.0}",[],False
0d8bd0a5a2b4,42,50000,1000,60.5,0.0001,64,4096,0.1,0.05,3,3.3007328972240937,0.041,0.3208088672737249,0.5271521968286361,0.5085919675262336,0.0045183114368645295,0.6513998477990948,0.5774058597418416,0.1798259331873077,0.4063363640004807,0.5389313894340529,1.3659948912204443,False,"{'hint': 0.0, 'scaffold': 0.4758, 'encouragement': 0.2525, 'simplify_problem': 0.1538, 'harder_problem': 0.0297, 'break': 0.0, 'explanation': 0.0334, 'no_action': 0.0547}",[],False
e9d8df84901c,42,50000,1000,100.3,0.0001,64,4096,0.1,0.001,10,3.3814226208921183,0.09,0.3473063260346304,0.5427713898047766,0.5686817359504922,0.00483110818809897,0.6222413585933432,0.5806987226454933,0.18199139734359326,0.44016101253654827,0.5598389874634517,1.294900024621448,False,"{'hint': 0.0, 'scaffold': 0.4833, 'encouragement': 0.2531, 'simplify_problem': 0.1552, 'harder_problem': 0.0765, 'break': 0.0319, 'explanation': 0.0, 'no_action': 0.0}",[],False
c0b8f5db561b,42,50000,1000,71.1,0.0001,64,4096,0.1,0.05,5,3.284430203199865,0.07,0.3415810726474101,0.5404433693167233,0.5647424605010057,0.004784486237362934,0.6517803500620819,0.5782545099918603,0.1851811551720641,0.43885929426843434,0.5611407057315657,1.1842218312265322,False,"{'hint': 0.0, 'scaffold': 0.4986, 'encouragement': 0.2394, 'simplify_problem': 0.1995, 'harder_problem': 0.0626, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False
9bb4ac1b8650,42,50000,1000,99.0,0.0001,64,4096,0.1,0.01,10,3.3950968134625557,0.069,0.3327346766949034,0.5351380827726835,0.5260814049321393,0.0046775845343994095,0.6226547325844497,0.5794856436620033,0.17859606154727195,0.47718307602971505,0.5228169239702849,1.3613262281298246,False,"{'hint': 0.0, 'scaffold': 0.4536, 'encouragement': 0.2573, 'simplify_problem': 0.1525, 'harder_problem': 0.0693, 'break': 0.0674, 'explanation': 0.0, 'no_action': 0.0}",[],False
7e6dc38a352f,42,50000,1000,61.7,0.0001,64,4096,0.1,0.1,3,3.216857170208333,0.028,0.3085709824144032,0.5202960740357745,0.49555353701527616,0.004377150756243387,0.6629516987474489,0.5720387820821458,0.17858127933938756,0.3875905398375285,0.49485773740445793,1.3819885452567149,False,"{'hint': 0.0, 'scaffold': 0.4607, 'encouragement': 0.2066, 'simplify_problem': 0.1765, 'harder_problem': 0.0339, 'break': 0.0045, 'explanation': 0.0003, 'no_action': 0.1176}",[],False
65a9d7897309,42,50000,1000,72.0,0.0001,64,4096,0.1,0.1,5,3.2315046274680643,0.063,0.3345662496597561,0.5364087967180413,0.5504682807250884,0.004703688131890069,0.6649176913525854,0.5769451533309714,0.1852922211208974,0.45115552529338726,0.5488444747066127,1.1823141110841702,False,"{'hint': 0.0, 'scaffold': 0.4937, 'encouragement': 0.2361, 'simplify_problem': 0.215, 'harder_problem': 0.0547, 'break': 0.0, 'explanation': 0.0005, 'no_action': 0.0}",[],False
6edfa6781524,42,50000,1000,98.8,0.0001,64,4096,0.1,0.05,10,3.369481671222121,0.073,0.335082900815608,0.5362108319265457,0.5487617747878855,0.004699723602881868,0.6347578804021308,0.5801883867455765,0.1811970695704351,0.4516361597308447,0.5428565706732887,1.3186578385449776,False,"{'hint': 0.0, 'scaffold': 0.4774, 'encouragement': 0.2583, 'simplify_problem': 0.1585, 'harder_problem': 0.0655, 'break': 0.0348, 'explanation': 0.0, 'no_action': 0.0055}",[],False
e00ee9a84378,42,50000,1000,62.4,0.0001,64,4096,0.2,0.001,3,3.5456171912545886,0.047,0.35047012418567197,0.5490492264130473,0.5005680722443254,0.004954647947650026,0.42829690127312037,0.5746485809575692,0.16331128888155272,0.4996997357674754,0.5003002642325246,1.0429305243699674,False,"{'hint': 0.0, 'scaffold': 0.4998, 'encouragement': 0.2598, 'simplify_problem': 0.0, 'harder_problem': 0.0005, 'break': 0.2399, 'explanation': 0.0, 'no_action': 0.0}",[],False
143201caea09,42,50000,1000,71.9,0.0001,64,4096,0.2,0.001,5,3.2834294942156164,0.074,0.3402183983779403,0.5396849036566529,0.5532651624721033,0.004768914856750576,0.6498257839721254,0.5784798433636766,0.1844168908243035,0.44831591173054586,0.5516840882694541,1.2055757164060585,False,"{'hint': 0.0, 'scaffold': 0.4876, 'encouragement': 0.2529, 'simplify_problem': 0.1954, 'harder_problem': 0.061, 'break': 0.0, 'explanation': 0.0031, 'no_action': 0.0}",[],False
1ca278e8e70d,42,50000,1000,98.8,0.0001,64,4096,0.1,0.1,10,3.3889092513293306,0.081,0.35341683114610223,0.548269275085723,0.5505040665243454,0.004940518642908237,0.6227548507238542,0.5806918359374259,0.18312402020765287,0.4525940609919705,0.5465649466370317,1.3202061243488834,False,"{'hint': 0.0, 'scaffold': 0.4466, 'encouragement': 0.256, 'simplify_problem': 0.1806, 'harder_problem': 0.0999, 'break': 0.016, 'explanation': 0.0, 'no_action': 0.0008}",[],False
0a25733e4ea2,42,50000,1000,60.9,0.0001,64,4096,0.2,0.01,3,3.5553705222199476,0.047,0.34057866663670905,0.5408934520262114,0.5014680722443255,0.0047913887918562105,0.49153254864280566,0.5757901102985978,0.1667716892371308,0.4993794539194491,0.500620546080551,1.1464007529822158,False,"{'hint': 0.0, 'scaffold': 0.4996, 'encouragement': 0.26, 'simplify_problem': 0.0352, 'harder_problem': 0.0011, 'break': 0.2042, 'explanation': 0.0, 'no_action': 0.0}",[],False
83d02c787bdc,42,50000,1000,72.6,0.0001,64,4096,0.2,0.01,5,3.260405251520565,0.06,0.32636122031234993,0.5316715498667267,0.5380095290621075,0.004605681962985995,0.6549191482548832,0.5780893318538921,0.1833780404166235,0.46019452449567727,0.5398054755043228,1.2477749404932834,False,"{'hint': 0.0, 'scaffold': 0.4804, 'encouragement': 0.2544, 'simplify_problem': 0.1939, 'harder_problem': 0.0574, 'break': 0.0118, 'explanation': 0.0021, 'no_action': 0.0}",[],False
9a4975ccc89f,42,50000,1000,100.0,0.0001,64,4096,0.2,0.001,10,3.570482698695343,0.09,0.37367572913632585,0.563173252164732,0.5241243338862764,0.0052397896906752955,0.4068251456952316,0.5756464737461767,0.16518163516039014,0.4760178639376765,0.5239821360623235,1.1178272852316353,False,"{'hint': 0.0, 'scaffold': 0.4998, 'encouragement': 0.2599, 'simplify_problem': 0.0, 'harder_problem': 0.0242, 'break': 0.2161, 'explanation': 0.0, 'no_action': 0.0}",[],False
73d9c8299c32,42,50000,1000,60.6,0.0001,64,4096,0.2,0.05,3,3.5472647482875126,0.052,0.3489651550124072,0.5485010928306165,0.5004502576829978,0.00494209275775182,0.43170175298166974,0.5745928027572396,0.16327148472219247,0.4985792043544385,0.5004402465380613,1.0714668454100404,False,"{'hint': 0.0, 'scaffold': 0.4994, 'encouragement': 0.26, 'simplify_problem': 0.0036, 'harder_problem': 0.0011, 'break': 0.235, 'explanation': 0.0, 'no_action': 0.001}",[],False
950d13582fc0,42,50000,1000,73.7,0.0001,64,4096,0.2,0.05,5,3.3371952576207997,0.087,0.3559786757672911,0.5503304221865146,0.576391998029932,0.004983786155050419,0.6350033052222511,0.5785731273888928,0.18563080491831452,0.4238496824983474,0.5761503175016527,1.206651405226935,False,"{'hint': 0.0, 'scaffold': 0.4953, 'encouragement': 0.234, 'simplify_problem': 0.1899, 'harder_problem': 0.0808, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False
316f25d05696,42,50000,1000,61.8,0.0001,64,4096,0.2,0.1,3,3.2016781819825546,0.03,0.23698055418839226,0.46936200676415496,0.30070191444600275,0.003358760246240766,0.6510496927972462,0.5701760896207992,0.16352615186396663,0.6854323853743471,0.30053835531450757,1.600558472567227,False,"{'hint': 0.0, 'scaffold': 0.2267, 'encouragement': 0.233, 'simplify_problem': 0.2269, 'harder_problem': 0.0738, 'break': 0.2255, 'explanation': 0.0, 'no_action': 0.014}",[],False
7d43dbf9194f,42,50000,1000,103.3,0.0001,64,4096,0.2,0.01,10,3.5353625293593964,0.072,0.3597400722873709,0.5542431508038818,0.48936253829095233,0.0050602386316307415,0.41529835802963555,0.5747406564536994,0.16320253570238413,0.5105726872246696,0.4894273127753304,1.2352057453111318,False,"{'hint': 0.0, 'scaffold': 0.4474, 'encouragement': 0.26, 'simplify_problem': 0.011, 'harder_problem': 0.042, 'break': 0.2396, 'explanation': 0.0, 'no_action': 0.0}",[],False
8d16281c9254,42,50000,1000,75.5,0.0001,64,4096,0.2,0.1,5,3.3350903936514507,0.08,0.3500290582114779,0.5465095863599697,0.5548137934233437,0.004905970938032745,0.6385428765971082,0.5782849198472974,0.18506443854863683,0.4453078063043217,0.5546921936956782,1.247100977918056,False,"{'hint': 0.0, 'scaffold': 0.4605, 'encouragement': 0.2402, 'simplify_problem': 0.2051, 'harder_problem': 0.0942, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False
c2b12b391fcd,42,50000,1000,102.2,0.0001,64,4096,0.2,0.05,10,3.432941805308541,0.08,0.34306132044994925,0.5414280659827364,0.5484209089899503,0.004804206201035242,0.6147314455080707,0.5805442372167527,0.18012886374021012,0.45634237193094884,0.5436576280690512,1.325058129445943,False,"{'hint': 0.0, 'scaffold': 0.4722, 'encouragement': 0.2595, 'simplify_problem': 0.1463, 'harder_problem': 0.0715, 'break': 0.0506, 'explanation': 0.0, 'no_action': 0.0}",[],False
36ca80f17394,42,50000,1000,61.5,0.0001,64,4096,0.3,0.001,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False
f3982f4f5d57,42,50000,1000,73.1,0.0001,64,4096,0.3,0.001,5,3.570776499629,0.052,0.3478395876683495,0.545526524706268,0.5038087577768188,0.004885892329809471,0.4651567944250871,0.5752663981286367,0.1654067612454346,0.496435580119348,0.503564419880652,1.1313833728219145,False,"{'hint': 0.0, 'scaffold': 0.4999, 'encouragement': 0.26, 'simplify_problem': 0.0219, 'harder_problem': 0.0037, 'break': 0.2145, 'explanation': 0.0, 'no_action': 0.0}",[],False
d6699f6321b2,42,50000,1000,101.1,0.0001,64,4096,0.2,0.1,10,3.26231306554464,0.013,0.2239020398166416,0.4603884702652246,0.2942391489361702,0.0031772633703018587,0.6363981838910334,0.572003282833234,0.16186968376737693,0.6408384503070184,0.29201752105126305,1.6300086230272401,False,"{'hint': 0.0, 'scaffold': 0.2567, 'encouragement': 0.2546, 'simplify_problem': 0.1737, 'harder_problem': 0.0353, 'break': 0.2125, 'explanation': 0.0, 'no_action': 0.0671}",[],False
bb5a704c55f9,42,50000,1000,60.5,0.0001,64,4096,0.3,0.01,3,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False
b8a66184cbb0,42,50000,1000,72.4,0.0001,64,4096,0.3,0.01,5,3.3821421782822934,0.097,0.35616625580637207,0.549211780137228,0.589548067509945,0.004960384262221574,0.619014239650718,0.5813409712671584,0.18459382088721682,0.4239650717990827,0.5760349282009173,1.196566296548549,False,"{'hint': 0.0, 'scaffold': 0.496, 'encouragement': 0.26, 'simplify_problem': 0.164, 'harder_problem': 0.08, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False
944d353c5986,42,50000,1000,62.1,0.0001,64,4096,0.3,0.05,3,3.5368661062535818,0.048,0.35039177277402667,0.5489978966136753,0.5005880722443254,0.004953620447462421,0.4282168308111138,0.5737185988931752,0.16278577622257967,0.49941948915045237,0.5005805108495476,1.0436890649976185,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.2397, 'simplify_problem': 0.0, 'harder_problem': 0.0006, 'break': 0.2597, 'explanation': 0.0, 'no_action': 0.0}",[],False
bfdbe688ad84,42,50000,1000,101.0,0.0001,64,4096,0.3,0.001,10,3.533367369550583,0.061,0.33102942005862895,0.5316156195979038,0.4804964857969078,0.00460732880887623,0.4680804197204534,0.5740319667876628,0.1632464391916074,0.5199247066362289,0.4800752933637711,1.1740586377605553,False,"{'hint': 0.0, 'scaffold': 0.4732, 'encouragement': 0.26, 'simplify_problem': 0.0262, 'harder_problem': 0.0069, 'break': 0.2337, 'explanation': 0.0, 'no_action': 0.0}",[],False
7380abfdb32a,42,50000,1000,72.3,0.0001,64,4096,0.3,0.05,5,3.447562880447685,0.106,0.3680233741389551,0.5568711925272875,0.5808305016793244,0.005113784201939572,0.599907872864553,0.5813385846034792,0.18402822372351293,0.39450441609421005,0.60549558390579,1.2769368080989552,False,"{'hint': 0.0, 'scaffold': 0.497, 'encouragement': 0.26, 'simplify_problem': 0.1345, 'harder_problem': 0.0733, 'break': 0.0, 'explanation': 0.0352, 'no_action': 0.0}",[],False
89c5a155ee08,42,50000,1000,60.3,0.0001,64,4096,0.3,0.1,3,3.2723197171204603,0.04,0.2481022481725932,0.47485362251007335,0.33579346153846157,0.00346935942850513,0.6414516484176391,0.5728469523922236,0.1641111064563612,0.6549232339812239,0.3450767660187761,1.535262603008258,False,"{'hint': 0.0, 'scaffold': 0.291, 'encouragement': 0.2442, 'simplify_problem': 0.1893, 'harder_problem': 0.0447, 'break': 0.2214, 'explanation': 0.0094, 'no_action': 0.0}",[],False
e0dae19be758,42,50000,1000,101.9,0.0001,64,4096,0.3,0.01,10,3.5896596267166485,0.129,0.3855855061613543,0.5689464125193546,0.5489754816134474,0.005360990737537582,0.43728072813295643,0.5770953384917281,0.17056846951122662,0.4512940799101862,0.5487059200898138,1.2389373086485909,False,"{'hint': 0.0, 'scaffold': 0.4983, 'encouragement': 0.26, 'simplify_problem': 0.0252, 'harder_problem': 0.0504, 'break': 0.1661, 'explanation': 0.0, 'no_action': 0.0}",[],False
98c2a5883667,42,50000,1000,72.4,0.0001,64,4096,0.3,0.1,5,3.4126974358008555,0.089,0.3474225269669933,0.5445596519174892,0.5474299719650175,0.00486711564482189,0.616939037090443,0.5796572232641364,0.18141262423211882,0.45271569334294637,0.5472843066570536,1.3487222328473576,False,"{'hint': 0.0, 'scaffold': 0.4565, 'encouragement': 0.2497, 'simplify_problem': 0.1616, 'harder_problem': 0.0908, 'break': 0.0414, 'explanation': 0.0, 'no_action': 0.0}",[],False
18c0abe5244d,42,50000,1000,97.4,0.0001,64,4096,0.3,0.05,10,3.581256824050617,0.077,0.3600225469342939,0.5534460133574869,0.5151348243256034,0.00504468078775321,0.4455903556552387,0.5752297054372816,0.16570100679437358,0.4850208266581224,0.5149791733418776,1.1576651485171479,False,"{'hint': 0.0, 'scaffold': 0.4981, 'encouragement': 0.2586, 'simplify_problem': 0.0152, 'harder_problem': 0.0168, 'break': 0.2112, 'explanation': 0.0, 'no_action': 0.0}",[],False
