probe_id,action,Q_hat,V_s,A_hat,prob,logit,ppo_action,dqn_action,harder_available
44,no_action,0.3332725960394705,3.920262575149536,-3.5869899791100655,0.47187188267707825,-0.7510477900505066,no_action,scaffold,1
45,hint,0.2759330439973562,3.9147608280181885,-3.6388277840208323,0.02665741927921772,-3.624687671661377,no_action,scaffold,1
45,scaffold,0.37158237979829367,3.9147608280181885,-3.5431784482198947,0.06197985261678696,-2.7809457778930664,no_action,scaffold,1
45,simplify_problem,0.3557294051163702,3.9147608280181885,-3.5590314229018185,0.02215048111975193,-3.8098959922790527,no_action,scaffold,1
45,harder_problem,0.47178144260839844,3.9147608280181885,-3.44297938540979,0.11860799789428711,-2.1319313049316406,no_action,scaffold,1
45,break,0.23289789362662017,3.9147608280181885,-3.6818629343915683,0.23681746423244476,-1.4404655694961548,no_action,scaffold,1
45,no_action,0.32936048762739945,3.9147608280181885,-3.5854003403907893,0.5337867736816406,-0.6277587413787842,no_action,scaffold,1
46,scaffold,0.2742287333957861,3.6831581592559814,-3.408929425860195,0.042460814118385315,-3.1591737270355225,no_action,scaffold,1
46,encouragement,0.3681938625062112,3.6831581592559814,-3.3149642967497703,0.2748808264732361,-1.2914175987243652,no_action,scaffold,1
46,simplify_problem,0.23920141430374792,3.6831581592559814,-3.4439567449522337,0.01501829270273447,-4.198486328125,no_action,scaffold,1
46,harder_problem,0.18991636827662198,3.6831581592559814,-3.4932417909793596,0.10044262558221817,-2.298168659210205,no_action,scaffold,1
46,break,0.2059287678448652,3.6831581592559814,-3.4772293914111163,0.17473341524600983,-1.7444937229156494,no_action,scaffold,1
46,no_action,0.290169650365073,3.6831581592559814,-3.3929885088909084,0.39246395230293274,-0.9353105425834656,no_action,scaffold,1
47,hint,0.19238684220951394,3.7609541416168213,-3.568567299407307,0.030844299122691154,-3.4788033962249756,no_action,scaffold,1
47,scaffold,0.2121236655431109,3.7609541416168213,-3.5488304760737104,0.06709665805101395,-2.7016210556030273,no_action,scaffold,1
47,simplify_problem,0.1517511379665885,3.7609541416168213,-3.609203003650233,0.026213789358735085,-3.641469717025757,no_action,scaffold,1
47,harder_problem,0.2804398480443321,3.7609541416168213,-3.4805142935724893,0.10145661234855652,-2.2881240844726562,no_action,scaffold,1
47,break,0.11472763490520144,3.7609541416168213,-3.6462265067116197,0.2455960065126419,-1.4040672779083252,no_action,scaffold,1
47,explanation,0.1594472343333307,3.7609541416168213,-3.6015069072834907,0.061045482754707336,-2.7961361408233643,no_action,scaffold,1
47,no_action,0.21068273489024558,3.7609541416168213,-3.5502714067265755,0.46774718165397644,-0.7598273158073425,no_action,scaffold,1
48,hint,0.05704346968230615,3.620386838912964,-3.5633433692306578,0.026623135432600975,-3.6259748935699463,no_action,explanation,1
48,simplify_problem,0.18204830827513213,3.620386838912964,-3.438338530637832,0.01979053020477295,-3.9225518703460693,no_action,explanation,1
48,harder_problem,0.11674702584180173,3.620386838912964,-3.503639813071162,0.1307428479194641,-2.0345230102539062,no_action,explanation,1
48,break,0.11657903722553839,3.620386838912964,-3.5038078016874254,0.2421533167362213,-1.4181842803955078,no_action,explanation,1
48,explanation,0.18518884483354184,3.620386838912964,-3.435197994079422,0.05747322738170624,-2.856436252593994,no_action,explanation,1
48,no_action,0.0899062303790791,3.620386838912964,-3.530480608533885,0.523216962814331,-0.6477591395378113,no_action,explanation,1
49,hint,0.08719216438524427,3.7705116271972656,-3.683319462812021,0.021779146045446396,-3.8268022537231445,no_action,scaffold,1
49,scaffold,0.08037338196916409,3.7705116271972656,-3.6901382452281015,0.04332008957862854,-3.139138698577881,no_action,scaffold,1
49,simplify_problem,0.151694810401775,3.7705116271972656,-3.6188168167954906,0.015371470712125301,-4.175241947174072,no_action,scaffold,1
49,harder_problem,0.05328648257345131,3.7705116271972656,-3.7172251446238143,0.12587681412696838,-2.072451591491699,no_action,scaffold,1
49,break,0.08621430750673495,3.7705116271972656,-3.684297319690531,0.22002537548542023,-1.5140124559402466,no_action,scaffold,1
49,no_action,0.0533202261173466,3.7705116271972656,-3.717191401079919,0.5736271142959595,-0.5557757616043091,no_action,scaffold,1
50,hint,5.363242387852449,5.772029399871826,-0.40878701201937684,0.04751023277640343,-3.0468101501464844,encouragement,scaffold,1
50,scaffold,5.2623063152941185,5.772029399871826,-0.5097230845777077,0.06559852510690689,-2.7242021560668945,encouragement,scaffold,1
50,encouragement,5.412558351213486,5.772029399871826,-0.35947104865834056,0.4153496026992798,-0.8786346316337585,encouragement,scaffold,1
50,simplify_problem,5.340579222497617,5.772029399871826,-0.43145017737420943,0.180217444896698,-1.7135910987854004,encouragement,scaffold,1
50,harder_problem,5.291123684691893,5.772029399871826,-0.48090571517993297,0.0040351636707782745,-5.5127081871032715,encouragement,scaffold,1
50,break,5.43153422182903,5.772029399871826,-0.3404951780427963,0.13086944818496704,-2.033555030822754,encouragement,scaffold,1
50,explanation,5.228731130971406,5.772029399871826,-0.5432982689004202,0.07574988156557083,-2.5803184509277344,encouragement,scaffold,1
50,no_action,5.5463191638959985,5.772029399871826,-0.22571023597582762,0.08066968619823456,-2.51739239692688,encouragement,scaffold,1
51,hint,5.280747702297377,5.563363075256348,-0.2826153729589702,0.028433971107006073,-3.5601706504821777,encouragement,scaffold,1
51,scaffold,5.443733272707576,5.563363075256348,-0.11962980254877209,0.0896211639046669,-2.412163734436035,encouragement,scaffold,1
51,encouragement,5.220166304077764,5.563363075256348,-0.34319677117858394,0.5097537636756897,-0.6738274097442627,encouragement,scaffold,1
51,simplify_problem,5.333678117537856,5.563363075256348,-0.22968495771849184,0.06924068927764893,-2.670166492462158,encouragement,scaffold,1
51,harder_problem,5.4395408122095485,5.563363075256348,-0.12382226304679911,0.018276823684573174,-4.002121448516846,encouragement,scaffold,1
51,explanation,5.275129067094844,5.563363075256348,-0.2882340081615036,0.08093523979187012,-2.514105796813965,encouragement,scaffold,1
51,no_action,5.336922587942769,5.563363075256348,-0.22644048731357902,0.20373831689357758,-1.590918779373169,encouragement,scaffold,1
52,hint,5.384939027755964,5.470710754394531,-0.08577172663856736,0.03058350272476673,-3.4872946739196777,encouragement,scaffold,1
52,scaffold,5.401528440480391,5.470710754394531,-0.06918231391414054,0.13573409616947174,-1.997057557106018,encouragement,scaffold,1
52,encouragement,5.319089503249495,5.470710754394531,-0.15162125114503588,0.5200088024139404,-0.6539095640182495,encouragement,scaffold,1
52,harder_problem,5.3696992487841335,5.470710754394531,-0.10101150561039773,0.024631844833493233,-3.7037153244018555,encouragement,scaffold,1
52,explanation,5.195397499848305,5.470710754394531,-0.27531325454622646,0.1007920429110527,-2.2946958541870117,encouragement,scaffold,1
52,no_action,5.397200327435106,5.470710754394531,-0.07351042695942489,0.18824972212314606,-1.6699858903884888,encouragement,scaffold,1
53,hint,5.336693338778592,5.459757328033447,-0.12306398925485507,0.047878362238407135,-3.0390915870666504,encouragement,scaffold,1
53,scaffold,5.260014537098837,5.459757328033447,-0.1997427909346099,0.11693286150693893,-2.14615535736084,encouragement,scaffold,1
53,encouragement,5.660558953524136,5.459757328033447,0.2008016254906888,0.5837937593460083,-0.5382075309753418,encouragement,scaffold,1
53,harder_problem,5.120702642485842,5.459757328033447,-0.3390546855476053,0.00854027271270752,-4.762962341308594,encouragement,scaffold,1
53,explanation,5.220315894424548,5.459757328033447,-0.23944143360889925,0.11090795695781708,-2.199054718017578,encouragement,scaffold,1
53,no_action,5.361734978085385,5.459757328033447,-0.09802234994806192,0.13194683194160461,-2.0253562927246094,encouragement,scaffold,1
54,scaffold,5.388851358690515,5.244820594787598,0.1440307639029177,0.12306554615497589,-2.0950381755828857,encouragement,scaffold,1
54,encouragement,5.077331911678968,5.244820594787598,-0.16748868310862974,0.41014015674591064,-0.8912562727928162,encouragement,scaffold,1
54,simplify_problem,5.392281780577807,5.244820594787598,0.14746118579020973,0.09278132766485214,-2.377509832382202,encouragement,scaffold,1
54,harder_problem,5.124811363455848,5.244820594787598,-0.12000923133174979,0.021012861281633377,-3.8626205921173096,encouragement,scaffold,1
54,break,5.292596973947562,5.244820594787598,0.04777637915996458,0.128041073679924,-2.0554041862487793,encouragement,scaffold,1
54,explanation,5.236396941403875,5.244820594787598,-0.008423653383722751,0.08840872347354889,-2.4257845878601074,encouragement,scaffold,1
54,no_action,5.255235621579428,5.244820594787598,0.010415026791830151,0.13655027747154236,-1.9910624027252197,encouragement,scaffold,1
55,hint,5.149306642391993,4.983631134033203,0.16567550835878997,0.023033373057842255,-3.770811080932617,encouragement,explanation,1
55,encouragement,5.003067398524401,4.983631134033203,0.01943626449119762,0.4204845428466797,-0.8663475513458252,encouragement,explanation,1
55,simplify_problem,5.089855363189134,4.983631134033203,0.10622422915593077,0.045330606400966644,-3.0937728881835938,encouragement,explanation,1
55,harder_problem,5.2446935094086236,4.983631134033203,0.26106237537542043,0.0430210717022419,-3.1460652351379395,encouragement,explanation,1
55,break,5.228871856241715,4.983631134033203,0.24524072220851156,0.1431850790977478,-1.9436172246932983,encouragement,explanation,1
55,explanation,5.110221552121608,4.983631134033203,0.126590418088405,0.08778692036867142,-2.43284273147583,encouragement,explanation,1
55,no_action,5.129142328114731,4.983631134033203,0.14551119408152768,0.23715834319591522,-1.439027190208435,encouragement,explanation,1
56,hint,5.162891167547542,4.871285438537598,0.2916057290099445,0.027153031900525093,-3.606266498565674,encouragement,scaffold,1
56,scaffold,5.141648906071155,4.871285438537598,0.27036346753355733,0.1789427250623703,-1.7206894159317017,encouragement,scaffold,1
56,encouragement,5.285703901264052,4.871285438537598,0.414418462726454,0.33310195803642273,-1.099306583404541,encouragement,scaffold,1
56,simplify_problem,5.133410383696717,4.871285438537598,0.262124945159119,0.06678298115730286,-2.7063069343566895,encouragement,scaffold,1
56,harder_problem,4.967784597889537,4.871285438537598,0.09649915935193931,0.03552684187889099,-3.3374667167663574,encouragement,scaffold,1
56,break,5.465244007054583,4.871285438537598,0.5939585685169853,0.12311757355928421,-2.0946154594421387,encouragement,scaffold,1
56,explanation,5.162287227216629,4.871285438537598,0.29100178867903104,0.09416661411523819,-2.36268949508667,encouragement,scaffold,1
56,no_action,5.166117082623461,4.871285438537598,0.29483164408586315,0.14120827615261078,-1.957519292831421,encouragement,scaffold,1
57,hint,5.237908375534786,4.993068695068359,0.244839680466427,0.047398000955581665,-3.049175262451172,scaffold,scaffold,1
57,scaffold,5.221907431336412,4.993068695068359,0.2288387362680524,0.308228075504303,-1.1769152879714966,scaffold,scaffold,1
57,simplify_problem,5.347684832560491,4.993068695068359,0.3546161374921315,0.16527335345745087,-1.800154447555542,scaffold,scaffold,1
57,harder_problem,5.206077006059954,4.993068695068359,0.21300831099159456,0.03317830711603165,-3.4058589935302734,scaffold,scaffold,1
57,break,5.172056389649862,4.993068695068359,0.17898769458150277,0.16095329821109772,-1.8266410827636719,scaffold,scaffold,1
57,explanation,5.364989065034294,4.993068695068359,0.3719203699659346,0.15518704056739807,-1.863124132156372,scaffold,scaffold,1
57,no_action,5.361743208543368,4.993068695068359,0.3686745134750087,0.12978187203407288,-2.041900157928467,scaffold,scaffold,1
58,hint,5.369521196827903,5.066150665283203,0.30337053154469995,0.0693131759762764,-2.6691203117370605,simplify_problem,scaffold,1
58,scaffold,5.162208968461449,5.066150665283203,0.09605830317824626,0.21341095864772797,-1.5445356369018555,simplify_problem,scaffold,1
58,simplify_problem,5.233783168094016,5.066150665283203,0.16763250281081277,0.3057522177696228,-1.1849802732467651,simplify_problem,scaffold,1
58,harder_problem,5.11059411331096,5.066150665283203,0.04444344802775646,0.009844965301454067,-4.620795249938965,simplify_problem,scaffold,1
58,break,5.288605161230019,5.066150665283203,0.222454495946816,0.17071498930454254,-1.7677597999572754,simplify_problem,scaffold,1
58,explanation,5.15722302016863,5.066150665283203,0.09107235488542731,0.14473776519298553,-1.9328317642211914,simplify_problem,scaffold,1
58,no_action,5.146781872756392,5.066150665283203,0.08063120747318919,0.0862259641289711,-2.4507839679718018,simplify_problem,scaffold,1
59,scaffold,5.20165058543882,4.975359916687012,0.22629066875180825,0.23893940448760986,-1.4315452575683594,scaffold,scaffold,1
59,simplify_problem,5.070739770251773,4.975359916687012,0.09537985356476142,0.16784381866455078,-1.7847213745117188,scaffold,scaffold,1
59,harder_problem,5.069351269538927,4.975359916687012,0.09399135285191562,0.028691429644823074,-3.551156759262085,scaffold,scaffold,1
59,break,5.21972417025548,4.975359916687012,0.24436425356846847,0.21604293584823608,-1.532278060913086,scaffold,scaffold,1
59,explanation,5.29256835613008,4.975359916687012,0.31720843944306854,0.15463152527809143,-1.8667101860046387,scaffold,scaffold,1
59,no_action,5.0597414811652826,4.975359916687012,0.08438156447827083,0.19385093450546265,-1.6406657695770264,scaffold,scaffold,1
60,hint,5.3884672854826885,5.189549922943115,0.19891736253957326,0.036017924547195435,-3.3237385749816895,encouragement,scaffold,1
60,scaffold,5.232737627033339,5.189549922943115,0.04318770409022399,0.13121195137500763,-2.0309412479400635,encouragement,scaffold,1
60,encouragement,5.408321712664113,5.189549922943115,0.2187717897209982,0.46805962920188904,-0.7591595649719238,encouragement,scaffold,1
60,simplify_problem,5.1963257753871455,5.189549922943115,0.006775852444030228,0.1102096438407898,-2.2053709030151367,encouragement,scaffold,1
60,harder_problem,5.227624946524889,5.189549922943115,0.03807502358177395,0.014320486225187778,-4.246064186096191,encouragement,scaffold,1
60,explanation,5.059660064788382,5.189549922943115,-0.12988985815473342,0.09901689738035202,-2.312464714050293,encouragement,scaffold,1
60,no_action,5.226425579295238,5.189549922943115,0.03687565635212309,0.1411634385585785,-1.9578368663787842,encouragement,scaffold,1
61,hint,5.180398238607,5.170780658721924,0.009617579885076388,0.025149710476398468,-3.682908773422241,encouragement,scaffold,1
61,scaffold,5.230705260959221,5.170780658721924,0.05992460223729701,0.126743882894516,-2.065586805343628,encouragement,scaffold,1
61,encouragement,5.404997782750849,5.170780658721924,0.23421712402892503,0.45103397965431213,-0.7962125539779663,encouragement,scaffold,1
61,simplify_problem,5.272880329410056,5.170780658721924,0.10209967068813253,0.056567344814538956,-2.872323513031006,encouragement,scaffold,1
61,harder_problem,5.141873888442978,5.170780658721924,-0.028906770278945615,0.0351237952709198,-3.348876476287842,encouragement,scaffold,1
61,explanation,5.3371683552766545,5.170780658721924,0.16638769655473062,0.08876282721757889,-2.4217872619628906,encouragement,scaffold,1
61,no_action,5.281135714806382,5.170780658721924,0.11035505608445817,0.21661846339702606,-1.5296176671981812,encouragement,scaffold,1
62,hint,5.33831371711453,5.002488136291504,0.33582558082302594,0.023171748965978622,-3.7648215293884277,encouragement,explanation,1
62,encouragement,5.2977820376391165,5.002488136291504,0.2952939013476126,0.49993282556533813,-0.6932815313339233,encouragement,explanation,1
62,simplify_problem,5.228583766346528,5.002488136291504,0.2260956300550241,0.04607655107975006,-3.077451229095459,encouragement,explanation,1
62,harder_problem,5.045034504164699,5.002488136291504,0.04254636787319477,0.044176388531923294,-3.1195647716522217,encouragement,explanation,1
62,explanation,5.166411028624571,5.002488136291504,0.16392289233306734,0.10422243177890778,-2.26122784614563,encouragement,explanation,1
62,no_action,5.051123212478972,5.002488136291504,0.048635076187467874,0.2824200987815857,-1.2643595933914185,encouragement,explanation,1
63,scaffold,5.191913268247768,5.110449314117432,0.0814639541303368,0.08475806564092636,-2.467954158782959,encouragement,scaffold,1
63,encouragement,5.101966307331549,5.110449314117432,-0.008483006785882985,0.4116872251033783,-0.8874911665916443,encouragement,scaffold,1
63,simplify_problem,5.294379737337691,5.110449314117432,0.183930423220259,0.03480473533272743,-3.358001708984375,encouragement,scaffold,1
63,harder_problem,5.1961036015032205,5.110449314117432,0.08565428738578884,0.02647347003221512,-3.6316120624542236,encouragement,scaffold,1
63,break,5.363329106847354,5.110449314117432,0.25287979272992267,0.13274621963500977,-2.0193159580230713,encouragement,scaffold,1
63,explanation,5.0638834302647115,5.110449314117432,-0.04656588385272009,0.06824780255556107,-2.684609889984131,encouragement,scaffold,1
63,no_action,5.285009497688624,5.110449314117432,0.17456018357119252,0.2412824183702469,-1.4217870235443115,encouragement,scaffold,1
64,hint,5.354541584607458,5.2932963371276855,0.061245247479772225,0.023329557850956917,-3.7580342292785645,encouragement,explanation,1
64,encouragement,5.218430329309635,5.2932963371276855,-0.0748660078180503,0.49020782113075256,-0.7129259705543518,encouragement,explanation,1
64,simplify_problem,5.346560372943185,5.2932963371276855,0.05326403581549943,0.05431528761982918,-2.912949562072754,encouragement,explanation,1
64,harder_problem,5.096588969465637,5.2932963371276855,-0.19670736766204833,0.01196418795734644,-4.425837516784668,encouragement,explanation,1
64,break,5.423877765903388,5.2932963371276855,0.13058142877570234,0.14313553273677826,-1.9439632892608643,encouragement,explanation,1
64,explanation,5.16682724864615,5.2932963371276855,-0.12646908848153515,0.06920603662729263,-2.6706671714782715,encouragement,explanation,1
64,no_action,5.092288123819134,5.2932963371276855,-0.20100821330855112,0.20784156024456024,-1.570979356765747,encouragement,explanation,1
65,hint,5.224515300190961,5.184283256530762,0.0402320436601995,0.014493850991129875,-4.234030723571777,encouragement,scaffold,1
65,scaffold,5.292158024278571,5.184283256530762,0.10787476774780913,0.08427403122186661,-2.4736814498901367,encouragement,scaffold,1
65,encouragement,5.34791710056999,5.184283256530762,0.16363384403922865,0.3817153871059418,-0.9630799889564514,encouragement,scaffold,1
65,simplify_problem,5.319556476916935,5.184283256530762,0.13527322038617307,0.021414518356323242,-3.843686103820801,encouragement,scaffold,1
65,harder_problem,5.154667754655887,5.184283256530762,-0.029615501874874717,0.06272778660058975,-2.7689507007598877,encouragement,scaffold,1
65,break,5.326085261626151,5.184283256530762,0.1418020050953892,0.12105438858270645,-2.1115152835845947,encouragement,scaffold,1
65,no_action,5.159564009587623,5.184283256530762,-0.024719246943138984,0.31432002782821655,-1.1573436260223389,encouragement,scaffold,1
66,hint,5.290739605675574,5.231624603271484,0.05911500240408962,0.02154870703816414,-3.83743953704834,encouragement,scaffold,1
66,scaffold,5.1888760710234685,5.231624603271484,-0.04274853224801589,0.0760953277349472,-2.57576847076416,encouragement,scaffold,1
66,encouragement,5.145375596298937,5.231624603271484,-0.08624900697254745,0.46542778611183167,-0.7647984027862549,encouragement,scaffold,1
66,simplify_problem,5.18778710860154,5.231624603271484,-0.04383749466994402,0.045004937797784805,-3.100983142852783,encouragement,scaffold,1
66,harder_problem,5.186538494972364,5.231624603271484,-0.0450861082991203,0.019315464422106743,-3.9468493461608887,encouragement,scaffold,1
66,break,5.24521184494839,5.231624603271484,0.013587241676905393,0.1401672512292862,-1.9649189710617065,encouragement,scaffold,1
66,no_action,5.327501503218215,5.231624603271484,0.09587689994673099,0.23244057595729828,-1.459120750427246,encouragement,scaffold,1
67,scaffold,5.203322279025377,5.161163806915283,0.042158472110093825,0.09295955300331116,-2.3755908012390137,encouragement,scaffold,1
67,encouragement,5.151480313916524,5.161163806915283,-0.009683492998759036,0.4257175624370575,-0.8539790511131287,encouragement,scaffold,1
67,simplify_problem,5.2376267817616355,5.161163806915283,0.07646297484635234,0.059855829924345016,-2.8158164024353027,encouragement,scaffold,1
67,harder_problem,5.22800483909094,5.161163806915283,0.06684103217565696,0.021095629781484604,-3.858689308166504,encouragement,scaffold,1
67,break,5.217496137908105,5.161163806915283,0.056332330992821866,0.13724243640899658,-1.986006259918213,encouragement,scaffold,1
67,explanation,5.252739629215693,5.161163806915283,0.09157582230040973,0.07545777410268784,-2.584182024002075,encouragement,scaffold,1
67,no_action,5.175863207489214,5.161163806915283,0.01469940057393071,0.18767113983631134,-1.6730639934539795,encouragement,scaffold,1
68,hint,5.100848946008875,5.062906265258789,0.03794268075008578,0.07493104040622711,-2.591187000274658,simplify_problem,scaffold,1
68,scaffold,5.007099724181605,5.062906265258789,-0.05580654107718441,0.14488181471824646,-1.9318369626998901,simplify_problem,scaffold,1
68,encouragement,5.280605998472988,5.062906265258789,0.21769973321419922,0.2008453607559204,-1.6052199602127075,simplify_problem,scaffold,1
68,simplify_problem,5.267742786781444,5.062906265258789,0.20483652152265464,0.36217832565307617,-1.0156185626983643,simplify_problem,scaffold,1
68,harder_problem,5.176113002887327,5.062906265258789,0.11320673762853772,0.008193839341402054,-4.804372787475586,simplify_problem,scaffold,1
68,break,5.160206953101772,5.062906265258789,0.09730068784298318,0.08980292826890945,-2.41013765335083,simplify_problem,scaffold,1
68,explanation,5.0810761451572715,5.062906265258789,0.0181698798984824,0.08829280734062195,-2.4270966053009033,simplify_problem,scaffold,1
68,no_action,4.951701367975999,5.062906265258789,-0.11120489728279015,0.03087390400469303,-3.477843999862671,simplify_problem,scaffold,1
69,hint,4.8856335173028445,5.094141006469727,-0.2085074891668821,0.03989516943693161,-3.2214999198913574,encouragement,explanation,1
69,encouragement,5.001761640314616,5.094141006469727,-0.09237936615511089,0.4327471852302551,-0.8376014232635498,encouragement,explanation,1
69,simplify_problem,5.054585881200495,5.094141006469727,-0.03955512526923144,0.10107738524675369,-2.2918686866760254,encouragement,explanation,1
69,harder_problem,5.003645204931748,5.094141006469727,-0.09049580153797887,0.02383270673453808,-3.736696243286133,encouragement,explanation,1
69,break,4.995326864086607,5.094141006469727,-0.09881414238311947,0.15361787378787994,-1.8732869625091553,encouragement,explanation,1
69,explanation,4.853343742087629,5.094141006469727,-0.24079726438209725,0.082837775349617,-2.490870952606201,encouragement,explanation,1
69,no_action,5.035044303863952,5.094141006469727,-0.05909670260577471,0.16599184274673462,-1.795816421508789,encouragement,explanation,1
70,hint,4.85254761909947,5.078089714050293,-0.2255420949508231,0.025184817612171173,-3.681514024734497,encouragement,scaffold,1
70,scaffold,5.1507148478278575,5.078089714050293,0.07262513377756452,0.04922366142272949,-3.011380910873413,encouragement,scaffold,1
70,encouragement,5.160302715802489,5.078089714050293,0.08221300175219604,0.4365521967411041,-0.828847348690033,encouragement,scaffold,1
70,harder_problem,4.864488213222254,5.078089714050293,-0.2136015008280392,0.022891247645020485,-3.777000665664673,encouragement,scaffold,1
70,break,5.183629228065209,5.078089714050293,0.10553951401491624,0.15174329280853271,-1.8855650424957275,encouragement,scaffold,1
70,explanation,5.458252818602498,5.078089714050293,0.3801631045522047,0.05565439164638519,-2.888594388961792,encouragement,scaffold,1
70,no_action,5.212968332457155,5.078089714050293,0.13487861840686222,0.25875037908554077,-1.3518915176391602,encouragement,scaffold,1
71,hint,4.999486572231239,4.898116588592529,0.10136998363871008,0.032644353806972504,-3.4220833778381348,encouragement,scaffold,1
71,scaffold,5.016791152567825,4.898116588592529,0.1186745639752953,0.06458970159292221,-2.7397003173828125,encouragement,scaffold,1
71,encouragement,5.183086171804069,4.898116588592529,0.28496958321153976,0.41914501786231995,-0.8695382475852966,encouragement,scaffold,1
71,harder_problem,4.9340387506937775,4.898116588592529,0.03592216210124821,0.025873979553580284,-3.654517412185669,encouragement,scaffold,1
71,break,5.043741863774708,4.898116588592529,0.14562527518217827,0.16401822865009308,-1.8077776432037354,encouragement,scaffold,1
71,explanation,4.897070723307966,4.898116588592529,-0.0010458652845635186,0.0637679174542427,-2.75250506401062,encouragement,scaffold,1
71,no_action,4.873569917711672,4.898116588592529,-0.02454667088085749,0.2299608290195465,-1.469846248626709,encouragement,scaffold,1
72,hint,4.9947565129721445,4.731371879577637,0.2633846333945078,0.023324279114603996,-3.758260488510132,encouragement,explanation,1
72,encouragement,5.066183697456453,4.731371879577637,0.3348118178788164,0.37819987535476685,-0.9723325371742249,encouragement,explanation,1
72,simplify_problem,4.8892935595668,4.731371879577637,0.15792167998916362,0.03276794031262398,-3.418304681777954,encouragement,explanation,1
72,harder_problem,5.225920771181353,4.731371879577637,0.4945488916037162,0.049194272607564926,-3.0119781494140625,encouragement,explanation,1
72,break,5.098144577879058,4.731371879577637,0.36677269830142123,0.1587526798248291,-1.8404078483581543,encouragement,explanation,1
72,explanation,4.92129012441344,4.731371879577637,0.18991824483580366,0.06417364627122879,-2.7461626529693604,encouragement,explanation,1
72,no_action,5.022767598932084,4.731371879577637,0.29139571935444764,0.293587327003479,-1.2255802154541016,encouragement,explanation,1
73,hint,4.89353843893473,4.592677116394043,0.30086132254068687,0.023754779249429703,-3.73997163772583,encouragement,scaffold,1
73,scaffold,4.908234871441788,4.592677116394043,0.3155577550477453,0.07465308159589767,-2.5949034690856934,encouragement,scaffold,1
73,encouragement,4.970661046461459,4.592677116394043,0.3779839300674164,0.3569236695766449,-1.0302332639694214,encouragement,scaffold,1
73,simplify_problem,4.737726927685133,4.592677116394043,0.14504981129108963,0.034940361976623535,-3.3541126251220703,encouragement,scaffold,1
73,harder_problem,4.680990608949752,4.592677116394043,0.08831349255570942,0.03593946993350983,-3.3259191513061523,encouragement,scaffold,1
73,break,4.822074048117596,4.592677116394043,0.2293969317235529,0.15595278143882751,-1.8582018613815308,encouragement,scaffold,1
73,explanation,4.883917762567515,4.592677116394043,0.29124064617347223,0.06108526140451431,-2.7954845428466797,encouragement,scaffold,1
73,no_action,4.852226389495556,4.592677116394043,0.25954927310151277,0.25675052404403687,-1.3596503734588623,encouragement,scaffold,1
74,hint,4.8148357668943955,4.518135070800781,0.29670069609361427,0.038759198039770126,-3.250387191772461,encouragement,scaffold,1
74,scaffold,4.6842195927964,4.518135070800781,0.16608452199561885,0.10409889370203018,-2.26241397857666,encouragement,scaffold,1
74,encouragement,4.854553492717099,4.518135070800781,0.336418421916318,0.3393513560295105,-1.080719232559204,encouragement,scaffold,1
74,simplify_problem,4.815980797150649,4.518135070800781,0.29784572634986795,0.07372868806123734,-2.607363224029541,encouragement,scaffold,1
74,harder_problem,4.584723656226737,4.518135070800781,0.06658858542595603,0.030482005327939987,-3.4906187057495117,encouragement,scaffold,1
74,break,4.831884587527357,4.518135070800781,0.3137495167265758,0.16313154995441437,-1.8131983280181885,encouragement,scaffold,1
74,explanation,4.7641268498811185,4.518135070800781,0.2459917790803372,0.07520002871751785,-2.5876035690307617,encouragement,scaffold,1
74,no_action,4.45941533792367,4.518135070800781,-0.058719732877110964,0.17524828016757965,-1.7415515184402466,encouragement,scaffold,1
75,scaffold,1.161402181612569,4.581755638122559,-3.4203534565099893,0.08774829655885696,-2.4332828521728516,encouragement,scaffold,1
75,encouragement,1.180568027824592,4.581755638122559,-3.4011876102979666,0.32411104440689087,-1.12666916847229,encouragement,scaffold,1
75,simplify_problem,1.2871375041903792,4.581755638122559,-3.2946181339321794,0.034237414598464966,-3.374436378479004,encouragement,scaffold,1
75,harder_problem,1.228990108075637,4.581755638122559,-3.3527655300469217,0.0708998367190361,-2.646487236022949,encouragement,scaffold,1
75,break,1.1748951545211201,4.581755638122559,-3.4068604836014384,0.15197539329528809,-1.8840367794036865,encouragement,scaffold,1
75,explanation,1.057283883873576,4.581755638122559,-3.5244717542489825,0.0632471963763237,-2.760704517364502,encouragement,scaffold,1
75,no_action,1.419330053935524,4.581755638122559,-3.1624255841870346,0.2677809000015259,-1.3175861835479736,encouragement,scaffold,1
76,hint,0.9878510925930769,4.615416526794434,-3.627565434201357,0.022335734218358994,-3.801567554473877,encouragement,explanation,1
76,encouragement,1.3478589332323594,4.615416526794434,-3.267557593562074,0.36278530955314636,-1.0139440298080444,encouragement,explanation,1
76,simplify_problem,1.2808805985766405,4.615416526794434,-3.334535928217793,0.02908179722726345,-3.5376429557800293,encouragement,explanation,1
76,harder_problem,0.9485068937337514,4.615416526794434,-3.666909633060682,0.05662287399172783,-2.871342182159424,encouragement,explanation,1
76,break,1.1842568818602077,4.615416526794434,-3.431159644934226,0.15924589335918427,-1.8373057842254639,encouragement,explanation,1
76,explanation,1.2010172278217215,4.615416526794434,-3.414399298972712,0.060812778770923615,-2.799955368041992,encouragement,explanation,1
76,no_action,1.2371844123612,4.615416526794434,-3.3782321144332337,0.30911555886268616,-1.1740400791168213,encouragement,explanation,1
