config_id,label,seed,train_timesteps,use_checkpoints,selection,val_learning_gain,elapsed_seconds,learning_rate,batch_size,buffer_size,target_update_interval,exploration_fraction,exploration_final_eps,net_arch,learning_gain,final_knowledge,success_rate,adaptation_accuracy,mean_episode_reward
0bc4111beb,final_eps_0.05,200,50000,False,final@50000,,22.9,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.43040021007817936,0.607581139311571,0.186,0.5371603146304328,3.122366266222503
0bc4111beb,final_eps_0.05,314,50000,False,final@50000,,22.6,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.3322300076722461,0.5382294431885221,0.04,0.46304,3.4226470842916035
657eefc7d9,final_eps_0.02,42,50000,False,final@50000,,22.8,0.0005,64,100000,2000,0.3,0.02,"[64, 64]",0.416990496143889,0.59645522085634,0.12,0.6009395483469727,3.3756211834700696
657eefc7d9,final_eps_0.02,0,50000,False,final@50000,,22.5,0.0005,64,100000,2000,0.3,0.02,"[64, 64]",0.34009026759975247,0.5489033601809736,0.034,0.43080000000000007,3.4773710422609536
657eefc7d9,final_eps_0.02,1,50000,False,final@50000,,22.7,0.0005,64,100000,2000,0.3,0.02,"[64, 64]",0.5716830371570519,0.7106290691258536,0.348,0.8289459629102884,3.039707442141215
657eefc7d9,final_eps_0.02,7,50000,False,final@50000,,22.9,0.0005,64,100000,2000,0.3,0.02,"[64, 64]",0.45982141913324304,0.6277580034054479,0.18,0.3547418266258652,3.2188498818817943
657eefc7d9,final_eps_0.02,13,50000,False,final@50000,,22.9,0.0005,64,100000,2000,0.3,0.02,"[64, 64]",0.3788609569759782,0.5755071461700403,0.058,0.50644,3.4348015691911327
657eefc7d9,final_eps_0.02,21,50000,False,final@50000,,22.8,0.0005,64,100000,2000,0.3,0.02,"[64, 64]",0.4112360063767986,0.5940574137042272,0.104,0.3583451840693964,3.5246993503662267
657eefc7d9,final_eps_0.02,99,50000,False,final@50000,,22.7,0.0005,64,100000,2000,0.3,0.02,"[64, 64]",0.6487499017200675,0.7565245418738844,0.484,0.9228752920630106,2.446734796627228
657eefc7d9,final_eps_0.02,100,50000,False,final@50000,,23.0,0.0005,64,100000,2000,0.3,0.02,"[64, 64]",0.3500048982052085,0.5497485333677572,0.058,0.45624000000000003,3.121936590083817
657eefc7d9,final_eps_0.02,200,50000,False,final@50000,,22.4,0.0005,64,100000,2000,0.3,0.02,"[64, 64]",0.34064721445318896,0.5399474102323664,0.098,0.29714075248661626,3.1930850111787885
657eefc7d9,final_eps_0.02,314,50000,False,final@50000,,22.0,0.0005,64,100000,2000,0.3,0.02,"[64, 64]",0.40669416467544,0.58842812962013,0.132,0.3808634097168981,3.1249583227280264
08b02089e6,final_eps_0.01,42,50000,False,final@50000,,21.8,0.0005,64,100000,2000,0.3,0.01,"[64, 64]",0.35927591164813105,0.5603298361317774,0.044,0.4676488346883469,3.2846759306139797
08b02089e6,final_eps_0.01,0,50000,False,final@50000,,22.0,0.0005,64,100000,2000,0.3,0.01,"[64, 64]",0.24313109505828115,0.481652807852844,0.016,0.18028000000000002,3.219165490294059
08b02089e6,final_eps_0.01,1,50000,False,final@50000,,22.0,0.0005,64,100000,2000,0.3,0.01,"[64, 64]",0.3612977978253186,0.5617353547126249,0.046,0.44073,3.5623517943766645
08b02089e6,final_eps_0.01,7,50000,False,final@50000,,22.0,0.0005,64,100000,2000,0.3,0.01,"[64, 64]",0.5776205731003822,0.7115586623311974,0.32,0.7739363775713448,3.0341586007619235
08b02089e6,final_eps_0.01,13,50000,False,final@50000,,21.9,0.0005,64,100000,2000,0.3,0.01,"[64, 64]",0.5731000372610677,0.706571291089788,0.362,0.7590860385285725,3.3832077090239427
08b02089e6,final_eps_0.01,21,50000,False,final@50000,,22.0,0.0005,64,100000,2000,0.3,0.01,"[64, 64]",0.2886039716189628,0.5115381747884141,0.056,0.32508950640721407,3.2638927526567203
08b02089e6,final_eps_0.01,99,50000,False,final@50000,,22.2,0.0005,64,100000,2000,0.3,0.01,"[64, 64]",0.33685906144307115,0.5410075449584005,0.048,0.5523675170720294,3.3507730495298054
