config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,buffer_size,target_update_interval,exploration_fraction,exploration_final_eps,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline
2bf9110291df,42,50000,1000,31.8,0.0003,128,100000,2000,0.1,0.05,3.3378998298801132,0.145,0.4263754106489579,0.5990455279576515,0.36817138333882166,0.0059699146065497945,0.4047958262265476,0.5731695235409985,0.19334294777854114,0.33151399618741845,0.3740543794521922,1.7301748730583202,False,"{'hint': 0.0059, 'scaffold': 0.2373, 'encouragement': 0.2521, 'simplify_problem': 0.0621, 'harder_problem': 0.1309, 'break': 0.0682, 'explanation': 0.2323, 'no_action': 0.0112}",[],False
7379d9e386b8,42,50000,1000,31.7,0.0003,128,100000,2000,0.2,0.01,3.52160653461848,0.168,0.45296996195262046,0.6193642790719234,0.5903678665519168,0.006386220975962081,0.44789824787011734,0.5727712740795549,0.19322801036086285,0.26460778009966246,0.589836842951294,1.491524988317062,False,"{'hint': 0.0004, 'scaffold': 0.4919, 'encouragement': 0.0021, 'simplify_problem': 0.0505, 'harder_problem': 0.0976, 'break': 0.0992, 'explanation': 0.095, 'no_action': 0.1633}",[],False
45200bc81626,42,50000,1000,32.1,0.0003,128,100000,2000,0.1,0.01,3.4893634282422226,0.065,0.36727476976789913,0.5590203624363964,0.43579213212495627,0.005155794415333169,0.3944454456258385,0.5730575454064458,0.1654587129829222,0.48771550429506816,0.43573416631625317,1.411841805785877,False,"{'hint': 0.0, 'scaffold': 0.3989, 'encouragement': 0.2566, 'simplify_problem': 0.016, 'harder_problem': 0.0369, 'break': 0.2311, 'explanation': 0.0606, 'no_action': 0.0}",[],False
da88c85e5819,42,50000,1000,30.9,0.0003,128,100000,2000,0.2,0.1,3.1140579705969387,0.184,0.48413598051470746,0.6422977919608595,0.6090675249939669,0.006847166966476115,0.2886249924648864,0.5717989481609392,0.19754528954840736,0.3765547451122229,0.6090582112644926,1.4424906289902875,False,"{'hint': 0.0008, 'scaffold': 0.4263, 'encouragement': 0.025, 'simplify_problem': 0.0, 'harder_problem': 0.182, 'break': 0.1908, 'explanation': 0.0144, 'no_action': 0.1608}",[],False
4931e10a5002,42,50000,1000,31.2,0.0003,128,100000,2000,0.2,0.05,3.2575923419380524,0.076,0.3693253179338163,0.5600279389436356,0.5496391510357942,0.005176280696131062,0.6598782490287957,0.5700475045428102,0.18285068274116115,0.14013376586967838,0.5498418038367575,1.4254898484550333,False,"{'hint': 0.0003, 'scaffold': 0.4629, 'encouragement': 0.1362, 'simplify_problem': 0.2088, 'harder_problem': 0.0867, 'break': 0.0027, 'explanation': 0.1012, 'no_action': 0.0012}",[],False
cce1ae2534d6,42,50000,1000,31.2,0.0003,128,100000,2000,0.3,0.01,3.4079566002463624,0.167,0.4487600891387757,0.6162015969403001,0.4428168150514449,0.006316833890072219,0.5101377122897177,0.5640725958212311,0.19734720146434587,0.15033926205484402,0.4448950094350986,1.6490827650304807,False,"{'hint': 0.0015, 'scaffold': 0.3286, 'encouragement': 0.0368, 'simplify_problem': 0.1057, 'harder_problem': 0.1148, 'break': 0.0237, 'explanation': 0.2991, 'no_action': 0.0899}",[],False
e43d9eca142c,42,50000,1000,31.3,0.0003,128,100000,2000,0.3,0.05,3.4256464137062004,0.044,0.3395102202237402,0.5435412859269838,0.3868122200669955,0.0048464294059625745,0.4222088715329929,0.5766450084126329,0.1898591157312879,0.4944027235406028,0.38748372884750176,1.338683627918336,False,"{'hint': 0.0001, 'scaffold': 0.381, 'encouragement': 0.0085, 'simplify_problem': 0.0, 'harder_problem': 0.0064, 'break': 0.1431, 'explanation': 0.1181, 'no_action': 0.3429}",[],False
efbc01973f4d,42,50000,1000,31.0,0.0003,128,100000,2000,0.3,0.1,3.4944411679887524,0.086,0.3765068004818999,0.5668412597477588,0.5186002857235404,0.0053131418714206,0.4088396683622382,0.5801685526456416,0.18249732495282392,0.46188969439660355,0.530640445387912,1.4120605001951325,False,"{'hint': 0.0122, 'scaffold': 0.4842, 'encouragement': 0.1228, 'simplify_problem': 0.007, 'harder_problem': 0.0342, 'break': 0.138, 'explanation': 0.0004, 'no_action': 0.201}",[],False
4aae937ba6be,42,50000,1000,30.6,0.0003,128,100000,2000,0.5,0.1,3.1751681604425914,0.045,0.34056552336141555,0.5430463347346451,0.47937453118727136,0.004835839597821524,0.6476712987064995,0.5701529430174079,0.18132497571094122,0.2227583997437027,0.5059268751752033,1.527595032782243,False,"{'hint': 0.0251, 'scaffold': 0.4556, 'encouragement': 0.1759, 'simplify_problem': 0.1689, 'harder_problem': 0.0252, 'break': 0.0466, 'explanation': 0.1024, 'no_action': 0.0002}",[],False
a42ac62d7f66,42,50000,1000,31.0,0.0003,128,100000,2000,0.5,0.01,3.4945291734787043,0.1,0.3989496512660297,0.5815091723984703,0.5492162504685454,0.005606887869151835,0.5131173148556094,0.5794482416273268,0.1833353638596002,0.2888212440421356,0.5507870388913365,1.3815768003904814,False,"{'hint': 0.0017, 'scaffold': 0.4982, 'encouragement': 0.2536, 'simplify_problem': 0.0797, 'harder_problem': 0.0509, 'break': 0.035, 'explanation': 0.0807, 'no_action': 0.0003}",[],False
c5471812c536,42,50000,1000,31.0,0.0003,128,100000,2000,0.5,0.05,3.3200995199867127,0.033,0.3175168733458352,0.5266797962789397,0.5006382170542636,0.004505151830689285,0.6425212606303151,0.5752786253524306,0.17820956984097755,0.3330465232616308,0.5006103051525763,1.48286007882735,False,"{'hint': 0.0, 'scaffold': 0.4464, 'encouragement': 0.1882, 'simplify_problem': 0.1502, 'harder_problem': 0.0542, 'break': 0.0043, 'explanation': 0.0161, 'no_action': 0.1406}",[],False
245a028444b5,42,50000,1000,31.5,0.0003,128,100000,5000,0.1,0.01,3.474462010159552,0.066,0.3679644594409299,0.5597536493525206,0.49423403339689254,0.0051706845513982665,0.559742886321312,0.5780180756159613,0.1785151495354804,0.30068683794228956,0.5028935301067302,1.369012893704848,False,"{'hint': 0.0, 'scaffold': 0.4901, 'encouragement': 0.2528, 'simplify_problem': 0.0714, 'harder_problem': 0.0128, 'break': 0.0396, 'explanation': 0.125, 'no_action': 0.0083}",[],False
891bbed3bae9,42,50000,1000,31.3,0.0003,128,100000,5000,0.1,0.05,3.4528734996538044,0.083,0.34498372989023757,0.5422948768856158,0.4772915514728556,0.004821758458410904,0.5306817271489226,0.5782396590320352,0.17388804025050678,0.4069734839381559,0.4769085956901386,1.6265999805130735,False,"{'hint': 0.0, 'scaffold': 0.38, 'encouragement': 0.2093, 'simplify_problem': 0.1161, 'harder_problem': 0.0969, 'break': 0.1131, 'explanation': 0.0, 'no_action': 0.0845}",[],False
7a6a0796455d,42,50000,1000,31.2,0.0003,128,100000,5000,0.1,0.1,3.491168639167969,0.059,0.33237810929076833,0.5349681260240857,0.4633611226078392,0.004674462182783514,0.5615162801874324,0.5831313432276597,0.18756436050072364,0.3925067083183147,0.46331450999239054,1.4365663686323882,False,"{'hint': 0.0, 'scaffold': 0.4496, 'encouragement': 0.1312, 'simplify_problem': 0.0758, 'harder_problem': 0.0137, 'break': 0.0044, 'explanation': 0.0684, 'no_action': 0.257}",[],False
402ee2c58dfb,42,50000,1000,31.8,0.0003,128,100000,5000,0.2,0.01,3.380506505569577,0.071,0.34377491698506873,0.5426088183412642,0.44864617744919894,0.0048277557785325245,0.5024932412135776,0.5709149513291402,0.16832589345470744,0.4092920797036147,0.4659457294482828,1.581974862383397,False,"{'hint': 0.0174, 'scaffold': 0.3412, 'encouragement': 0.1747, 'simplify_problem': 0.1248, 'harder_problem': 0.1074, 'break': 0.2346, 'explanation': 0.0, 'no_action': 0.0}",[],False
3a276c7c7a7f,42,50000,1000,31.3,0.0003,128,100000,5000,0.2,0.1,3.2427463124653584,0.052,0.3573528940978122,0.5546208257700085,0.4702903315222021,0.005067598258575267,0.588382523727524,0.5661489000414803,0.18544336362720143,0.27533939369668814,0.5246485923671459,1.670483703523164,False,"{'hint': 0.0541, 'scaffold': 0.3541, 'encouragement': 0.0383, 'simplify_problem': 0.1798, 'harder_problem': 0.1165, 'break': 0.0099, 'explanation': 0.0202, 'no_action': 0.2271}",[],False
ab22d7cfa611,42,50000,1000,31.6,0.0003,128,100000,5000,0.2,0.05,3.2733774035087215,0.039,0.30885296230955717,0.5193726407502389,0.231465855518376,0.004361903189964084,0.6210928896097395,0.5622172724084906,0.1692119030198739,0.3345747982619491,0.22866983039987185,1.747625374881165,False,"{'hint': 0.0, 'scaffold': 0.187, 'encouragement': 0.1712, 'simplify_problem': 0.1352, 'harder_problem': 0.0417, 'break': 0.0259, 'explanation': 0.3015, 'no_action': 0.1375}",[],False
b598125a1c6a,42,50000,1000,31.4,0.0003,128,100000,5000,0.3,0.05,3.557542294703074,0.12,0.4087912578624511,0.587657206850396,0.5006069019074333,0.0057359843893619615,0.4077623190730123,0.578022997606647,0.18511610621333033,0.3993624954893549,0.500200473116555,1.5240054456669765,False,"{'hint': 0.0, 'scaffold': 0.4565, 'encouragement': 0.1477, 'simplify_problem': 0.0, 'harder_problem': 0.0437, 'break': 0.0992, 'explanation': 0.1004, 'no_action': 0.1524}",[],False
29dadc9b3e66,42,50000,1000,31.7,0.0003,128,100000,5000,0.3,0.01,3.4262399444215896,0.102,0.3933795650173239,0.5756195705022973,0.6014878857829179,0.005489159996836792,0.5841945045261556,0.5700144037371012,0.18401557082612563,0.22390451013378193,0.6083673796363054,1.489614402100682,False,"{'hint': 0.0071, 'scaffold': 0.4883, 'encouragement': 0.009, 'simplify_problem': 0.1577, 'harder_problem': 0.113, 'break': 0.1177, 'explanation': 0.01, 'no_action': 0.0972}",[],False
3de606ad1f7b,42,50000,1000,30.5,0.0003,128,100000,5000,0.5,0.01,3.4004243403079535,0.082,0.3621352470817104,0.5550673954873407,0.4292679235640473,0.005076641676119782,0.44772831941691194,0.5710221876490158,0.1685681712913305,0.44514527142027593,0.42938667627800803,1.6242241722758046,False,"{'hint': 0.0002, 'scaffold': 0.3391, 'encouragement': 0.1894, 'simplify_problem': 0.0779, 'harder_problem': 0.09, 'break': 0.249, 'explanation': 0.0476, 'no_action': 0.0067}",[],False
a46b60190c7f,42,50000,1000,30.6,0.0003,128,100000,5000,0.3,0.1,3.6144901362212685,0.137,0.43054730831583626,0.6038174581427276,0.5117280772804376,0.006065669200411055,0.42819303702217315,0.5807914708889058,0.1958693980649984,0.3226848600381258,0.5171666499448179,1.4480560855386442,False,"{'hint': 0.006, 'scaffold': 0.4677, 'encouragement': 0.1517, 'simplify_problem': 0.0031, 'harder_problem': 0.0434, 'break': 0.0069, 'explanation': 0.157, 'no_action': 0.1641}",[],False
fafbe57ca868,42,50000,1000,30.4,0.0003,128,100000,5000,0.5,0.05,3.394003562375887,0.033,0.2966329300200607,0.5118509750500857,0.38366335034013604,0.00420935356476349,0.5906052357697542,0.5810183736311488,0.17845203198658915,0.4219838283564166,0.39100152109518854,1.6810491996127237,False,"{'hint': 0.0089, 'scaffold': 0.3416, 'encouragement': 0.2488, 'simplify_problem': 0.1186, 'harder_problem': 0.0405, 'break': 0.0173, 'explanation': 0.0684, 'no_action': 0.1559}",[],False
df9ff441b819,42,50000,1000,30.5,0.0003,128,100000,5000,0.5,0.1,3.579170685764066,0.086,0.4158938734457787,0.5943415167617936,0.48583232435242535,0.00586410885247038,0.48920531923415844,0.5764881105543018,0.18753719583990236,0.27919971160778656,0.4938115837539053,1.2149564474427008,False,"{'hint': 0.0, 'scaffold': 0.4935, 'encouragement': 0.2544, 'simplify_problem': 0.0229, 'harder_problem': 0.0002, 'break': 0.0057, 'explanation': 0.2041, 'no_action': 0.0191}",[],False
21ab206a7926,42,50000,1000,32.6,0.0003,256,10000,500,0.1,0.05,3.35836316720614,0.355,0.5623485320945144,0.6903258897952244,0.5579899913865259,0.007892632079881888,0.35956151035322775,0.5647533381806412,0.21625958619664343,0.0941737718229801,0.5561104344295575,1.4973896800711444,False,"{'hint': 0.0, 'scaffold': 0.2737, 'encouragement': 0.0682, 'simplify_problem': 0.0482, 'harder_problem': 0.2824, 'break': 0.026, 'explanation': 0.3015, 'no_action': 0.0}",[],False
d4dc07f92993,42,50000,1000,32.5,0.0003,256,10000,500,0.1,0.1,3.311300255774256,0.17,0.44579421898945826,0.613393644165007,0.5823761526384733,0.006261470718884559,0.5199775127494679,0.5709958699428423,0.18898621897695347,0.16247038509416536,0.5846685138336746,1.4765747204816673,False,"{'hint': 0.0008, 'scaffold': 0.3166, 'encouragement': 0.0677, 'simplify_problem': 0.2527, 'harder_problem': 0.2673, 'break': 0.0948, 'explanation': 0.0001, 'no_action': 0.0}",[],False
863297d00dd0,42,50000,1000,33.0,0.0003,256,10000,500,0.1,0.01,3.4473555326665397,0.118,0.416136217861374,0.5932450249237214,0.38358235251870665,0.0058441388637379315,0.4547731142943003,0.5760083256313777,0.1942750568020408,0.30732244816187515,0.3849143544024842,1.6456391669462935,False,"{'hint': 0.0014, 'scaffold': 0.2887, 'encouragement': 0.2481, 'simplify_problem': 0.0686, 'harder_problem': 0.0947, 'break': 0.0042, 'explanation': 0.2392, 'no_action': 0.0551}",[],False
de919e830681,42,50000,1000,32.7,0.0003,256,10000,500,0.2,0.01,3.335804054985014,0.04,0.3161150054322186,0.5263728418971071,0.42620541323932626,0.004498739612566819,0.5336347993116971,0.57124696165665,0.17202095979355503,0.39601424626835807,0.4772499899955981,1.6074269861911035,False,"{'hint': 0.051, 'scaffold': 0.374, 'encouragement': 0.2158, 'simplify_problem': 0.1179, 'harder_problem': 0.0522, 'break': 0.1802, 'explanation': 0.0089, 'no_action': 0.0}",[],False
53e889878023,42,50000,1000,31.9,0.0003,256,10000,500,0.2,0.1,3.4900161145570445,0.308,0.5537530208088731,0.6889611891165098,0.664247641467678,0.007832491419542844,0.38312712275594374,0.5695040917504224,0.21587180774258952,0.08335355005660683,0.6697193918809639,1.3865367652362655,False,"{'hint': 0.0071, 'scaffold': 0.4991, 'encouragement': 0.0213, 'simplify_problem': 0.0359, 'harder_problem': 0.1636, 'break': 0.0013, 'explanation': 0.2111, 'no_action': 0.0608}",[],False
f7af0b0e8255,42,50000,1000,32.1,0.0003,256,10000,500,0.2,0.05,3.3798415987832575,0.048,0.35268945430386567,0.5509111270738052,0.30503627896140617,0.004993418104034011,0.46797220720450133,0.5607664570323522,0.17084252652636153,0.40411685789231294,0.3157926353096654,1.5539237810639073,False,"{'hint': 0.0102, 'scaffold': 0.3004, 'encouragement': 0.1632, 'simplify_problem': 0.0367, 'harder_problem': 0.0052, 'break': 0.2383, 'explanation': 0.2434, 'no_action': 0.0027}",[],False
8b9f88e7696b,42,50000,1000,32.1,0.0003,256,10000,500,0.3,0.01,3.1012404446092567,0.432,0.6324480200142802,0.7426668550160431,0.8813931240594354,0.00898765375241026,0.2672262743979463,0.5751342692734458,0.23087765309945307,0.08094617171264415,0.8902652703638809,1.0828706487844366,False,"{'hint': 0.0092, 'scaffold': 0.482, 'encouragement': 0.0808, 'simplify_problem': 0.023, 'harder_problem': 0.399, 'break': 0.0, 'explanation': 0.0058, 'no_action': 0.0001}",[],False
7669780d7a03,42,50000,1000,32.3,0.0003,256,10000,500,0.3,0.05,3.2456158158556643,0.063,0.36948379022889494,0.5624147874759191,0.3918570459262413,0.005223763119194179,0.651448709477183,0.5608558618224115,0.1816712756192267,0.11727838849842814,0.4046775194729781,1.5558768544201143,False,"{'hint': 0.0128, 'scaffold': 0.343, 'encouragement': 0.0964, 'simplify_problem': 0.1714, 'harder_problem': 0.0489, 'break': 0.0108, 'explanation': 0.3066, 'no_action': 0.01}",[],False
0e694e6af61f,42,50000,1000,31.7,0.0003,256,10000,500,0.3,0.1,3.4071156428181686,0.071,0.3575031676319103,0.5523685546985024,0.2995459422813652,0.005022902822665301,0.38353558412431416,0.5664578884956913,0.17093680006546125,0.48960711281989666,0.3027954663783091,1.551656544634195,False,"{'hint': 0.0034, 'scaffold': 0.2497, 'encouragement': 0.2506, 'simplify_problem': 0.0044, 'harder_problem': 0.0496, 'break': 0.239, 'explanation': 0.2032, 'no_action': 0.0}",[],False
dcf7703de353,42,50000,1000,31.3,0.0003,256,10000,500,0.5,0.1,3.3044266981248493,0.022,0.30103570091258386,0.5164454892649168,0.4005578919631094,0.004300363296141557,0.5900150075037519,0.5722906348977548,0.16981538669046017,0.4137068534267133,0.39727863931965984,1.6345398005557452,False,"{'hint': 0.0001, 'scaffold': 0.3683, 'encouragement': 0.2278, 'simplify_problem': 0.1239, 'harder_problem': 0.0289, 'break': 0.159, 'explanation': 0.0651, 'no_action': 0.027}",[],False
68500b4c1783,42,50000,1000,31.8,0.0003,256,10000,500,0.5,0.01,3.2259410830937822,0.084,0.37351897865618866,0.5628475036196156,0.6100758288169934,0.0052331611743375835,0.6614931709857012,0.5713705882359401,0.18760747653936113,0.13670044458685465,0.6061000520687307,1.29640274466773,False,"{'hint': 0.0, 'scaffold': 0.4736, 'encouragement': 0.1356, 'simplify_problem': 0.2457, 'harder_problem': 0.1325, 'break': 0.0011, 'explanation': 0.0115, 'no_action': 0.0}",[],False
5ea59a8c18a2,42,50000,1000,31.6,0.0003,256,10000,500,0.5,0.05,2.7457934839213576,0.396,0.6144576117003726,0.730944162492565,0.6855618606108638,0.008752559649259542,0.24118953955280162,0.5696348954163423,0.243986049978027,0.14398401989360185,0.7046330078881392,1.3923311880290572,False,"{'hint': 0.0002, 'scaffold': 0.2385, 'encouragement': 0.0767, 'simplify_problem': 0.0, 'harder_problem': 0.466, 'break': 0.0571, 'explanation': 0.1514, 'no_action': 0.0102}",[],False
67c77b0144ec,42,50000,1000,32.0,0.0003,256,10000,1000,0.1,0.05,3.2825907066531275,0.05,0.3193665620133606,0.5258206722292482,0.5037620291906031,0.004491555796315322,0.6452187844197457,0.5771107878305342,0.17950732301977657,0.30555722439170924,0.4978872534294583,1.4486688031763464,False,"{'hint': 0.0, 'scaffold': 0.4616, 'encouragement': 0.2287, 'simplify_problem': 0.1718, 'harder_problem': 0.0363, 'break': 0.0582, 'explanation': 0.0248, 'no_action': 0.0187}",[],False
b2a6be68c057,42,50000,1000,32.2,0.0003,256,10000,1000,0.1,0.01,3.457879533445737,0.228,0.4933634240357859,0.6437160525724991,0.5683815500327184,0.006870143133139045,0.5199871504005461,0.5757847313863393,0.19728781615834112,0.0402353082899994,0.5684943883389885,1.4217014654055005,False,"{'hint': 0.0005, 'scaffold': 0.2665, 'encouragement': 0.0401, 'simplify_problem': 0.3046, 'harder_problem': 0.3015, 'break': 0.0001, 'explanation': 0.0866, 'no_action': 0.0}",[],False
d4b60acab83c,42,50000,1000,31.8,0.0003,256,10000,1000,0.1,0.1,3.2146569327505796,0.188,0.4419578660802174,0.6115464701285418,0.5108952066862383,0.006229261088438108,0.42064018325396346,0.5817103538152526,0.19718833952038864,0.3159322442582434,0.505736733176603,1.54613041443355,False,"{'hint': 0.0, 'scaffold': 0.2281, 'encouragement': 0.2449, 'simplify_problem': 0.1783, 'harder_problem': 0.2777, 'break': 0.0033, 'explanation': 0.0, 'no_action': 0.0677}",[],False
fa2678db7213,42,50000,1000,32.3,0.0003,256,10000,1000,0.2,0.01,3.3835005711881605,0.052,0.26383521419064887,0.48845564711874,0.32172357681270275,0.003743432471081195,0.46049706606853186,0.5920723972277879,0.1855040818334395,0.5886287625418061,0.32137063665311516,1.626371546153523,False,"{'hint': 0.0, 'scaffold': 0.2593, 'encouragement': 0.1711, 'simplify_problem': 0.0772, 'harder_problem': 0.062, 'break': 0.0668, 'explanation': 0.0128, 'no_action': 0.3507}",[],False
aeaaf0495a00,42,50000,1000,32.0,0.0003,256,10000,1000,0.2,0.1,3.3906620980956332,0.104,0.3527621825072597,0.5461352290037315,0.4361325429529173,0.004906235993651364,0.5145120850466353,0.5781534776695673,0.17411676844462984,0.38880754187142713,0.4362651689900712,1.6349731899483666,False,"{'hint': 0.0006, 'scaffold': 0.2862, 'encouragement': 0.2518, 'simplify_problem': 0.1572, 'harder_problem': 0.1494, 'break': 0.136, 'explanation': 0.0178, 'no_action': 0.001}",[],False
408c06433eba,42,50000,1000,32.2,0.0003,256,10000,1000,0.2,0.05,3.5374438046865166,0.087,0.4127404464174235,0.5920541574524275,0.4927169673879071,0.005818066325793746,0.4463692073537069,0.5665379991583971,0.1813374808886735,0.34852004646132895,0.49361156726879485,1.3505754615014642,False,"{'hint': 0.0004, 'scaffold': 0.4914, 'encouragement': 0.0455, 'simplify_problem': 0.0, 'harder_problem': 0.0018, 'break': 0.2016, 'explanation': 0.1579, 'no_action': 0.1014}",[],False
c32a16c5864e,42,50000,1000,32.2,0.0003,256,10000,1000,0.3,0.01,3.495428191263786,0.047,0.3436868166184017,0.5438448436067909,0.4217629175475687,0.004849109667131244,0.42343406043626175,0.5727149954543455,0.16774943342284415,0.4874524714828898,0.44718831298779266,1.3724145080719707,False,"{'hint': 0.0257, 'scaffold': 0.4209, 'encouragement': 0.2573, 'simplify_problem': 0.0, 'harder_problem': 0.0006, 'break': 0.2193, 'explanation': 0.0653, 'no_action': 0.0109}",[],False
711d6e8c28e4,42,50000,1000,32.2,0.0003,256,10000,1000,0.3,0.05,3.2884856899553196,0.053,0.3254139322357112,0.5310932604089006,0.39741816922882056,0.004596592516542679,0.6508079533849943,0.5656343472851841,0.1745521860833161,0.27055925992671354,0.3973088244128071,1.6231176511560557,False,"{'hint': 0.0, 'scaffold': 0.3567, 'encouragement': 0.0987, 'simplify_problem': 0.147, 'harder_problem': 0.0406, 'break': 0.0, 'explanation': 0.1851, 'no_action': 0.1719}",[],False
41c1f70bb980,42,50000,1000,31.4,0.0003,256,10000,1000,0.5,0.01,3.3962032787338163,0.068,0.355643664264766,0.5503392253224784,0.4940298415673453,0.004982265845292876,0.5696864111498258,0.5769555220243886,0.18919443154597362,0.2718370779766911,0.6039488966318235,1.4703203119508539,False,"{'hint': 0.1099, 'scaffold': 0.4848, 'encouragement': 0.2187, 'simplify_problem': 0.0705, 'harder_problem': 0.0093, 'break': 0.0001, 'explanation': 0.0537, 'no_action': 0.053}",[],False
5b8edb4f96f9,42,50000,1000,31.6,0.0003,256,10000,1000,0.3,0.1,3.174929599390379,0.028,0.2567393133947633,0.4848100993737134,0.22080496840242672,0.003667632543544672,0.638530347601609,0.5711915690022197,0.16826395178915776,0.39895139180724826,0.2633127213783995,1.8700782178634385,False,"{'hint': 0.0219, 'scaffold': 0.2091, 'encouragement': 0.236, 'simplify_problem': 0.178, 'harder_problem': 0.0323, 'break': 0.0711, 'explanation': 0.1597, 'no_action': 0.0919}",[],False
5ac9f0f61e7c,42,50000,1000,31.5,0.0003,256,10000,1000,0.5,0.05,3.474756764097708,0.055,0.3577210314055512,0.5541142635071835,0.5200296238127259,0.00505755651602773,0.5229570893654513,0.5843282109632303,0.19003340511300917,0.39396487855669693,0.5199935924390781,1.3802021942129339,False,"{'hint': 0.0, 'scaffold': 0.478, 'encouragement': 0.1228, 'simplify_problem': 0.0833, 'harder_problem': 0.042, 'break': 0.0156, 'explanation': 0.0027, 'no_action': 0.2556}",[],False
4a8cf8de917d,42,50000,1000,31.2,0.0003,256,10000,1000,0.5,0.1,3.153640300655516,0.043,0.3388120290458553,0.5415290563437329,0.3862633505401522,0.0048020934190425675,0.6557816595633992,0.5630280108966382,0.1796399148283465,0.17426015967344977,0.39572203213478196,1.659741224526179,False,"{'hint': 0.0091, 'scaffold': 0.3053, 'encouragement': 0.1412, 'simplify_problem': 0.2315, 'harder_problem': 0.0814, 'break': 0.0003, 'explanation': 0.1986, 'no_action': 0.0327}",[],False
73cf8ebd8e2c,42,50000,1000,32.3,0.0003,256,10000,2000,0.1,0.05,3.473338611842473,0.052,0.3373092907301659,0.5427056836156933,0.39590937198067633,0.004824671416077195,0.4320723388080901,0.5793305349498438,0.18917217384580043,0.48792686098385585,0.39604297117250487,1.4120469697353948,False,"{'hint': 0.0002, 'scaffold': 0.3927, 'encouragement': 0.0437, 'simplify_problem': 0.0022, 'harder_problem': 0.0031, 'break': 0.1287, 'explanation': 0.1138, 'no_action': 0.3156}",[],False
f040993fad36,42,50000,1000,32.1,0.0003,256,10000,2000,0.2,0.01,3.3422532629215262,0.061,0.3632540946370246,0.5575520988603302,0.3879817833156593,0.0051262918048954305,0.43940971526971284,0.5618894585272837,0.18824027922786601,0.3359296784269753,0.5646349765728245,1.5710646765043146,False,"{'hint': 0.1766, 'scaffold': 0.3868, 'encouragement': 0.0152, 'simplify_problem': 0.0051, 'harder_problem': 0.0012, 'break': 0.2025, 'explanation': 0.0943, 'no_action': 0.1182}",[],False
772c20c29fb3,42,50000,1000,32.2,0.0003,256,10000,2000,0.1,0.1,3.3370147642400187,0.043,0.28840427211744907,0.5038376321870203,0.33631340609714855,0.004051403825985854,0.5684103015981095,0.583086611187337,0.17653292642684082,0.4573236672407578,0.33586333960828296,1.7292249903541688,False,"{'hint': 0.0008, 'scaffold': 0.1962, 'encouragement': 0.2531, 'simplify_problem': 0.2049, 'harder_problem': 0.1389, 'break': 0.0571, 'explanation': 0.0019, 'no_action': 0.1471}",[],False
fcfb23f83e04,42,50000,1000,32.7,0.0003,256,10000,2000,0.1,0.01,3.2988671715859117,0.031,0.27965242570741294,0.49847861230154294,0.26663568836144963,0.003940688291840253,0.6003361546311303,0.5639664513556764,0.16378182509427144,0.42767673129639633,0.26228064909858534,1.8336684330491497,False,"{'hint': 0.0006, 'scaffold': 0.1701, 'encouragement': 0.1444, 'simplify_problem': 0.1796, 'harder_problem': 0.0916, 'break': 0.2521, 'explanation': 0.1305, 'no_action': 0.0312}",[],False
7d1a5141a790,42,50000,1000,31.4,0.0003,256,10000,2000,0.2,0.1,3.4413706449975763,0.031,0.2880683337687692,0.5079211319863326,0.3692716279069767,0.0041296255966962805,0.4948076115012906,0.5887625292071824,0.19368003271478676,0.5138163555235409,0.38091522100166075,1.3110036728438148,False,"{'hint': 0.0008, 'scaffold': 0.3798, 'encouragement': 0.0857, 'simplify_problem': 0.0426, 'harder_problem': 0.0003, 'break': 0.0115, 'explanation': 0.0626, 'no_action': 0.4166}",[],False
7944f8dbd779,42,50000,1000,31.7,0.0003,256,10000,2000,0.2,0.05,3.3458939049067893,0.065,0.3547674803299804,0.5504758979554251,0.5317801113904602,0.004985002691641282,0.6321038087228162,0.5750191823415417,0.18370887933949615,0.23000520645600547,0.5330009211422163,1.4920135441150038,False,"{'hint': 0.0013, 'scaffold': 0.4907, 'encouragement': 0.1314, 'simplify_problem': 0.1367, 'harder_problem': 0.041, 'break': 0.001, 'explanation': 0.1003, 'no_action': 0.0976}",[],False
4177f51949b0,42,50000,1000,31.7,0.0003,256,10000,2000,0.3,0.01,3.3610425241297204,0.038,0.3333604631260898,0.5381216132436702,0.42071732878658713,0.00473410264539125,0.5019709854927463,0.5681621938184825,0.18671199323256357,0.34693346673336667,0.5916758379189595,1.6380524469571789,False,"{'hint': 0.1709, 'scaffold': 0.4149, 'encouragement': 0.07, 'simplify_problem': 0.0421, 'harder_problem': 0.0058, 'break': 0.1554, 'explanation': 0.0193, 'no_action': 0.1215}",[],False
21da2798dd04,42,50000,1000,31.8,0.0003,256,10000,2000,0.3,0.05,3.2951495967619775,0.094,0.393187751225017,0.5768696432229065,0.6246421954116098,0.005513974640178313,0.6322746024752673,0.573510624849556,0.18932999846894696,0.13611967797492688,0.6273681259262226,1.3091629593739906,False,"{'hint': 0.0, 'scaffold': 0.4709, 'encouragement': 0.1295, 'simplify_problem': 0.2314, 'harder_problem': 0.1564, 'break': 0.0001, 'explanation': 0.0051, 'no_action': 0.0065}",[],False
