config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,buffer_size,target_update_interval,exploration_fraction,exploration_final_eps,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline,z_mean_episode_reward,z_success_rate,z_learning_gain,z_final_knowledge,z_adaptation_accuracy,balanced_score,rank_by_reward,rank_by_mastery,rank_balanced
9eaf2d27f515,42,50000,1000,30.8,0.0005,64,50000,2000,0.2,0.1,3.379398474761671,0.104,0.3691969959371396,0.5613437189656996,0.3901579981164219,0.0052053391053345,0.4112838595928835,0.5848616686394003,0.1999647830308284,0.4518151947427472,0.3897058823529412,1.6579979812876335,False,"{'hint': 0.0001, 'scaffold': 0.2897, 'encouragement': 0.1938, 'simplify_problem': 0.0509, 'harder_problem': 0.0999, 'break': 0.0015, 'explanation': 0.1076, 'no_action': 0.2565}",[],False,0.44374395661503513,-0.27092285932367005,-0.32448469226703275,-0.32296934958889323,-0.48980863184663553,-0.1928883152822393,858,858,1312
a3b6d1da95df,42,50000,1000,30.8,0.0005,64,100000,2000,0.2,0.1,3.379398474761671,0.104,0.3691969959371396,0.5613437189656996,0.3901579981164219,0.0052053391053345,0.4112838595928835,0.5848616686394003,0.1999647830308284,0.4518151947427472,0.3897058823529412,1.6579979812876335,False,"{'hint': 0.0001, 'scaffold': 0.2897, 'encouragement': 0.1938, 'simplify_problem': 0.0509, 'harder_problem': 0.0999, 'break': 0.0015, 'explanation': 0.1076, 'no_action': 0.2565}",[],False,0.44374395661503513,-0.27092285932367005,-0.32448469226703275,-0.32296934958889323,-0.48980863184663553,-0.1928883152822393,857,857,1313
a4b4074ca757,42,50000,1000,30.7,0.0003,64,10000,1000,0.5,0.1,3.433274020944462,0.059,0.3464691350745539,0.5442236207104588,0.4922043493410089,0.0048598018977575,0.5558292282430214,0.5659993433394389,0.1680004789785948,0.3728623493131483,0.4799751692098201,1.4711515917648317,False,"{'hint': 0.0, 'scaffold': 0.4752, 'encouragement': 0.0826, 'simplify_problem': 0.0641, 'harder_problem': 0.0048, 'break': 0.233, 'explanation': 0.0831, 'no_action': 0.0572}",[],False,0.6572611524740704,-0.6172295508288677,-0.5231457767860984,-0.5405920189443981,0.05810911492933397,-0.19311941583119197,639,639,1314
28c883b11e55,42,50000,1000,31.2,0.0003,64,50000,500,0.3,0.05,3.216870875941986,0.089,0.3601711906978296,0.5528220347613835,0.5657543161770852,0.0050323867749657,0.6512396363199423,0.5634477369790609,0.1792502744784094,0.1888893339207754,0.5667481075019025,1.4656669001991176,False,"{'hint': 0.0004, 'scaffold': 0.4312, 'encouragement': 0.0289, 'simplify_problem': 0.2444, 'harder_problem': 0.1351, 'break': 0.1206, 'explanation': 0.0, 'no_action': 0.0394}",[],False,-0.2003782770963693,-0.3863584231587359,-0.40337800599947155,-0.43129300733310116,0.45302114873226823,-0.19367731297108196,1521,1521,1315
396b1040e8ba,42,50000,1000,31.3,0.0003,64,100000,500,0.3,0.05,3.216870875941986,0.089,0.3601711906978296,0.5528220347613835,0.5657543161770852,0.0050323867749657,0.6512396363199423,0.5634477369790609,0.1792502744784094,0.1888893339207754,0.5667481075019025,1.4656669001991176,False,"{'hint': 0.0004, 'scaffold': 0.4312, 'encouragement': 0.0289, 'simplify_problem': 0.2444, 'harder_problem': 0.1351, 'break': 0.1206, 'explanation': 0.0, 'no_action': 0.0394}",[],False,-0.2003782770963693,-0.3863584231587359,-0.40337800599947155,-0.43129300733310116,0.45302114873226823,-0.19367731297108196,1522,1522,1316
948d284d3623,42,50000,1000,32.2,0.0001,256,10000,1000,0.2,0.05,3.5116822792096825,0.032,0.3460764178253426,0.5472896379616561,0.465739420289855,0.0049159809650019,0.4348582744894081,0.5831414560645869,0.1845971173581341,0.4889480106419155,0.4955091916544978,1.3731032353824753,False,"{'hint': 0.0297, 'scaffold': 0.465, 'encouragement': 0.1705, 'simplify_problem': 0.0022, 'harder_problem': 0.0008, 'break': 0.0717, 'explanation': 0.0134, 'no_action': 0.2468}",[],False,0.9680053142163866,-0.8250135657319861,-0.5265784638792376,-0.5016182438790988,-0.0839890994632681,-0.19383881174744083,307,307,1317
4db7482075dd,42,50000,1000,31.6,0.0003,128,10000,1000,0.3,0.05,3.3881410973517805,0.142,0.3882638411959591,0.5692804980410472,0.2775279300254177,0.0053750158492924,0.4716840985284966,0.5632300711122898,0.1831615402595104,0.3420392267078875,0.2791439985545941,1.7965256131986087,False,"{'hint': 0.0, 'scaffold': 0.18, 'encouragement': 0.09, 'simplify_problem': 0.0581, 'harder_problem': 0.0992, 'break': 0.1615, 'explanation': 0.3207, 'no_action': 0.0905}",[],False,0.4783923340729753,0.02151390239183012,-0.15782403817486657,-0.22208073185369218,-1.0945535579227201,-0.1949104182972947,829,829,1318
ef1d2d2aa396,42,50000,1000,31.9,0.001,256,10000,5000,0.3,0.05,3.3459684515719372,0.072,0.357943171668938,0.5521044348832633,0.4987783859585794,0.0050173124555579,0.639494603632286,0.5622653262667542,0.1746981778315631,0.2147734326505276,0.5029935323681944,1.5672279600296593,False,"{'hint': 0.0042, 'scaffold': 0.4558, 'encouragement': 0.033, 'simplify_problem': 0.1347, 'harder_problem': 0.043, 'break': 0.155, 'explanation': 0.1476, 'no_action': 0.0268}",[],False,0.31125555854373266,-0.5171853955051439,-0.42285281180213086,-0.4404148008343672,0.09340710733667124,-0.19515806845224762,1020,1020,1319
3de606ad1f7b,42,50000,1000,30.5,0.0003,128,100000,5000,0.5,0.01,3.4004243403079535,0.082,0.3621352470817104,0.5550673954873407,0.4292679235640473,0.0050766416761197,0.4477283194169119,0.5710221876490158,0.1685681712913305,0.4451452714202759,0.429386676278008,1.6242241722758046,False,"{'hint': 0.0002, 'scaffold': 0.3391, 'encouragement': 0.1894, 'simplify_problem': 0.0779, 'harder_problem': 0.09, 'break': 0.249, 'explanation': 0.0476, 'no_action': 0.0067}",[],False,0.5270727424935037,-0.44022835294843327,-0.3862104611241566,-0.40275103359184333,-0.2798156044558044,-0.19638654192534677,774,774,1320
01604002cc0f,42,50000,1000,30.5,0.0003,128,50000,5000,0.5,0.01,3.4004243403079535,0.082,0.3621352470817104,0.5550673954873407,0.4292679235640473,0.0050766416761197,0.4477283194169119,0.5710221876490158,0.1685681712913305,0.4451452714202759,0.429386676278008,1.6242241722758046,False,"{'hint': 0.0002, 'scaffold': 0.3391, 'encouragement': 0.1894, 'simplify_problem': 0.0779, 'harder_problem': 0.09, 'break': 0.249, 'explanation': 0.0476, 'no_action': 0.0067}",[],False,0.5270727424935037,-0.44022835294843327,-0.3862104611241566,-0.40275103359184333,-0.2798156044558044,-0.19638654192534677,773,773,1321
71bc58f3c5ec,42,50000,1000,30.6,0.0005,64,10000,500,0.2,0.05,2.9120044224635926,0.176,0.470180220171974,0.6288271761996586,0.3039270884209656,0.0065679150477487,0.3004896452078985,0.5461610104878588,0.236749794086031,0.048422700272917,0.8004093755016857,1.3528318963843893,False,"{'hint': 0.4969, 'scaffold': 0.1501, 'encouragement': 0.0, 'simplify_problem': 0.0001, 'harder_problem': 0.1535, 'break': 0.0484, 'explanation': 0.1511, 'no_action': 0.0}",[],False,-1.408611601308829,0.2831678470846461,0.5581956869387833,0.5348487471090395,-0.9528084860873105,-0.19704156125273412,2106,2106,1322
8ea6a1c92e57,42,50000,1000,32.5,0.0001,256,100000,500,0.1,0.01,3.372566634533193,0.049,0.3558491998990088,0.55248631718029,0.511537308086935,0.005024858508671,0.5843578551119298,0.5722583375406189,0.1791947951753028,0.307156301309519,0.5242481278282808,1.6487305010965638,False,"{'hint': 0.0127, 'scaffold': 0.4646, 'encouragement': 0.1387, 'simplify_problem': 0.1153, 'harder_problem': 0.0469, 'break': 0.0696, 'explanation': 0.0533, 'no_action': 0.0988}",[],False,0.4166683078004065,-0.6941865933855782,-0.4411559290766316,-0.43556049196186375,0.1619136220720486,-0.19846421691032365,890,890,1323
64bdc394b88d,42,50000,1000,32.6,0.0001,256,50000,500,0.1,0.01,3.372566634533193,0.049,0.3558491998990088,0.55248631718029,0.511537308086935,0.005024858508671,0.5843578551119298,0.5722583375406189,0.1791947951753028,0.307156301309519,0.5242481278282808,1.6487305010965638,False,"{'hint': 0.0127, 'scaffold': 0.4646, 'encouragement': 0.1387, 'simplify_problem': 0.1153, 'harder_problem': 0.0469, 'break': 0.0696, 'explanation': 0.0533, 'no_action': 0.0988}",[],False,0.4166683078004065,-0.6941865933855782,-0.4411559290766316,-0.43556049196186375,0.1619136220720486,-0.19846421691032365,889,889,1324
8da80d5057a0,42,50000,1000,32.2,0.0001,64,10000,5000,0.3,0.01,3.2039226095950815,0.092,0.3697155569432694,0.5606492182864036,0.5311277428176341,0.0051887217098434,0.6767591813849173,0.5649541047239878,0.1847911654509208,0.1029076054307341,0.5310184628939886,1.4348053000397327,False,"{'hint': 0.0, 'scaffold': 0.4457, 'encouragement': 0.0971, 'simplify_problem': 0.2326, 'harder_problem': 0.0853, 'break': 0.0057, 'explanation': 0.1334, 'no_action': 0.0001}",[],False,-0.2516942769796354,-0.3632713103917227,-0.3199520223211062,-0.3317975168951959,0.2671005957089866,-0.19992290617573477,1569,1569,1325
666aea2898a3,42,50000,1000,30.4,0.0005,32,10000,1000,0.1,0.1,3.0554449658551195,0.134,0.3956872311069103,0.5750569014563441,0.5031021187657938,0.0055003633348636,0.610139157014157,0.5622200657287608,0.2057317702710297,0.0324163449163449,0.7270551801801801,1.4763577815860112,False,"{'hint': 0.2275, 'scaffold': 0.3092, 'encouragement': 0.0309, 'simplify_problem': 0.2405, 'harder_problem': 0.1903, 'break': 0.0003, 'explanation': 0.0, 'no_action': 0.0012}",[],False,-0.8401343464603586,-0.04005173165353819,-0.09293721493031078,-0.14865379751198268,0.11662253747171236,-0.20103091061689557,1920,1920,1326
fd2fe656248e,42,50000,1000,31.6,0.0001,256,50000,5000,0.5,0.1,3.4135619274198308,0.063,0.3446643921818683,0.5438019199896007,0.4974226402824229,0.0048513574121782,0.5458768873403019,0.574434681457838,0.1757263104655453,0.3979935119548239,0.4976170451359685,1.5500601886243186,False,"{'hint': 0.0003, 'scaffold': 0.4465, 'encouragement': 0.1539, 'simplify_problem': 0.0975, 'harder_problem': 0.0508, 'break': 0.0665, 'explanation': 0.0068, 'no_action': 0.1777}",[],False,0.57913905010855,-0.5864467338061834,-0.5389207844960942,-0.5459524809682765,0.08612769844878201,-0.20121065014264441,733,733,1327
7e2d70d66795,42,50000,1000,31.2,0.0001,256,100000,5000,0.5,0.1,3.4135619274198308,0.063,0.3446643921818683,0.5438019199896007,0.4974226402824229,0.0048513574121782,0.5458768873403019,0.574434681457838,0.1757263104655453,0.3979935119548239,0.4976170451359685,1.5500601886243186,False,"{'hint': 0.0003, 'scaffold': 0.4465, 'encouragement': 0.1539, 'simplify_problem': 0.0975, 'harder_problem': 0.0508, 'break': 0.0665, 'explanation': 0.0068, 'no_action': 0.1777}",[],False,0.57913905010855,-0.5864467338061834,-0.5389207844960942,-0.5459524809682765,0.08612769844878201,-0.20121065014264441,732,732,1328
aeaaf0495a00,42,50000,1000,32.0,0.0003,256,10000,1000,0.2,0.1,3.3906620980956332,0.104,0.3527621825072597,0.5461352290037315,0.4361325429529173,0.0049062359936513,0.5145120850466353,0.5781534776695673,0.1741167684446298,0.3888075418714271,0.4362651689900712,1.6349731899483666,False,"{'hint': 0.0006, 'scaffold': 0.2862, 'encouragement': 0.2518, 'simplify_problem': 0.1572, 'harder_problem': 0.1494, 'break': 0.136, 'explanation': 0.0178, 'no_action': 0.001}",[],False,0.4883834533789346,-0.27092285932367005,-0.46813912061770846,-0.5162925497858748,-0.24295738519673052,-0.20198569230900984,817,817,1329
92da3c6be49e,42,50000,1000,31.9,0.0001,128,10000,2000,0.1,0.01,3.490397332653757,0.041,0.3508231912397471,0.5517363803073806,0.4410115942028985,0.0050049318230709,0.4319977595967274,0.5835919219471238,0.191453220778148,0.4918085255345962,0.4410593906903242,1.3308740077684722,False,"{'hint': 0.0, 'scaffold': 0.4398, 'encouragement': 0.1561, 'simplify_problem': 0.0, 'harder_problem': 0.0012, 'break': 0.0404, 'explanation': 0.0671, 'no_action': 0.2953}",[],False,0.8836497498716439,-0.7557522274309466,-0.48508757478178555,-0.4450933381930877,-0.21676028226053015,-0.20380873455894122,390,390,1330
a229e4ef8c46,42,50000,1000,29.8,0.001,64,10000,2000,0.3,0.1,3.183072482575301,0.086,0.40265781524814,0.5841609908503559,0.4408468583073242,0.0056599943387293,0.4403212240157007,0.5569046759726561,0.2199939834363532,0.0643849881844034,0.9356150118155966,0.9352975254795524,False,"{'hint': 0.4938, 'scaffold': 0.4406, 'encouragement': 0.043, 'simplify_problem': 0.0, 'harder_problem': 0.0012, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0214}",[],False,-0.33432658365665247,-0.4094455359257491,-0.03200830421580959,-0.032926877815743036,-0.21764479914558316,-0.20527042015190747,1644,1644,1331
5238ca5ae7c8,42,50000,1000,32.6,0.0005,256,10000,5000,0.2,0.01,3.445794125448687,0.081,0.3704599999111864,0.5583991913158082,0.3667787919500381,0.0051440773375969,0.5524492329875436,0.5757139401731449,0.1848794775581794,0.290944046140906,0.3673849481315336,1.690608323745718,False,"{'hint': 0.0008, 'scaffold': 0.2791, 'encouragement': 0.2453, 'simplify_problem': 0.1425, 'harder_problem': 0.0875, 'break': 0.0264, 'explanation': 0.1992, 'no_action': 0.0193}",[],False,0.706880280167629,-0.44792405720410433,-0.31344494942660267,-0.3603988057524581,-0.6153386660945377,-0.20604523966201477,574,574,1332
84a2af28145f,42,50000,1000,32.2,0.0001,256,100000,500,0.2,0.1,3.410267086862034,0.053,0.3743806368701977,0.5653877290713558,0.4099780660463294,0.0052833979882081,0.3561473768522226,0.5730583085664945,0.1673788846631862,0.5080096115338406,0.4112134561473768,1.5505496102162295,False,"{'hint': 0.0, 'scaffold': 0.354, 'encouragement': 0.2392, 'simplify_problem': 0.0179, 'harder_problem': 0.0572, 'break': 0.246, 'explanation': 0.0629, 'no_action': 0.0228}",[],False,0.5660810828757638,-0.663403776362894,-0.27917520468503343,-0.27156378748447324,-0.38338868805853227,-0.20629007474303385,744,744,1333
b6a03e08ff5d,42,50000,1000,32.6,0.0001,256,50000,500,0.2,0.1,3.410267086862034,0.053,0.3743806368701977,0.5653877290713558,0.4099780660463294,0.0052833979882081,0.3561473768522226,0.5730583085664945,0.1673788846631862,0.5080096115338406,0.4112134561473768,1.5505496102162295,False,"{'hint': 0.0, 'scaffold': 0.354, 'encouragement': 0.2392, 'simplify_problem': 0.0179, 'harder_problem': 0.0572, 'break': 0.246, 'explanation': 0.0629, 'no_action': 0.0228}",[],False,0.5660810828757638,-0.663403776362894,-0.27917520468503343,-0.27156378748447324,-0.38338868805853227,-0.20629007474303385,743,743,1334
92131ff7c62c,42,50000,1000,31.4,0.0005,128,10000,500,0.2,0.1,3.4718466645026864,0.066,0.3873736826160114,0.5754529890433375,0.3004500598837741,0.0054856041074837,0.4378179196539432,0.5633229210276858,0.184603039899901,0.3688869307485881,0.3072255377097769,1.5411667247098104,False,"{'hint': 0.0068, 'scaffold': 0.2961, 'encouragement': 0.0929, 'simplify_problem': 0.0, 'harder_problem': 0.0043, 'break': 0.1731, 'explanation': 0.3239, 'no_action': 0.1029}",[],False,0.8101305574816589,-0.5633596210391701,-0.1656047910559029,-0.1436189176476866,-0.9714777047189581,-0.20678609539601175,471,471,1335
6fb22cc9d23c,42,50000,1000,32.0,0.0001,256,10000,1000,0.2,0.1,3.40631091591054,0.043,0.3450140439276355,0.5448857051479952,0.5231105836271054,0.004873060026588,0.563258440466178,0.5779886641467518,0.1768591149617265,0.3614281709319557,0.5256518082422204,1.493484696851741,False,"{'hint': 0.0026, 'scaffold': 0.4685, 'encouragement': 0.2107, 'simplify_problem': 0.1129, 'harder_problem': 0.0546, 'break': 0.0746, 'explanation': 0.0, 'no_action': 0.0762}",[],False,0.5504021601037127,-0.7403608189196046,-0.5358645270049877,-0.5321759117184194,0.22405404140788235,-0.2067890112262833,754,754,1336
8a639a4a66bc,42,50000,1000,30.1,0.001,32,10000,1000,0.2,0.05,3.3274183146943623,0.131,0.4174665822778179,0.5926646900338894,0.2228639008932114,0.0058363709653511,0.4852251313098913,0.5540962281873744,0.1820306036022146,0.2218635980914959,0.2464416021811475,1.5094039445262344,False,"{'hint': 0.0228, 'scaffold': 0.0177, 'encouragement': 0.0014, 'simplify_problem': 0.1929, 'harder_problem': 0.206, 'break': 0.2205, 'explanation': 0.3388, 'no_action': 0.0}",[],False,0.23773847167350767,-0.06313884442055138,0.09743307772035652,0.07516816276910297,-1.3880612758605857,-0.20817208162363396,1104,1104,1337
b04d29ccd160,42,50000,1000,31.7,0.001,256,10000,2000,0.5,0.01,3.455369894204148,0.088,0.3407040208190439,0.5366986956611549,0.4470676383520228,0.0047097767343115,0.4859506118443452,0.576516387764072,0.1691236526271295,0.4636197953175381,0.4454346998858424,1.5814298794220174,False,"{'hint': 0.0007, 'scaffold': 0.3565, 'encouragement': 0.2482, 'simplify_problem': 0.081, 'harder_problem': 0.0882, 'break': 0.1947, 'explanation': 0.01, 'no_action': 0.0207}",[],False,0.7448305458767452,-0.394054127414407,-0.5735378421591018,-0.6362453412276582,-0.18424354820052297,-0.20865006262498892,531,531,1338
8a6ef6903127,42,50000,1000,34.9,0.0001,64,100000,2000,0.3,0.05,3.4589820495511985,0.073,0.384704759558843,0.5719284735954805,0.3094562870158297,0.0054149121869477,0.4915590267347551,0.565568126160688,0.184109721274342,0.3184740162210874,0.3096024832281966,1.6469307550520218,False,"{'hint': 0.0, 'scaffold': 0.2867, 'encouragement': 0.1496, 'simplify_problem': 0.0429, 'harder_problem': 0.0229, 'break': 0.0869, 'explanation': 0.329, 'no_action': 0.082}",[],False,0.7591460811307665,-0.5094896912494729,-0.1889334779147637,-0.18842090701200379,-0.9231205452719914,-0.21016370806349305,518,518,1339
30f6aacc6755,42,50000,1000,30.8,0.0001,64,50000,2000,0.3,0.05,3.4589820495511985,0.073,0.384704759558843,0.5719284735954805,0.3094562870158297,0.0054149121869477,0.4915590267347551,0.565568126160688,0.184109721274342,0.3184740162210874,0.3096024832281966,1.6469307550520218,False,"{'hint': 0.0, 'scaffold': 0.2867, 'encouragement': 0.1496, 'simplify_problem': 0.0429, 'harder_problem': 0.0229, 'break': 0.0869, 'explanation': 0.329, 'no_action': 0.082}",[],False,0.7591460811307665,-0.5094896912494729,-0.1889334779147637,-0.18842090701200379,-0.9231205452719914,-0.21016370806349305,517,517,1340
73e5d79129fe,42,50000,1000,32.2,0.001,256,10000,2000,0.1,0.1,3.3963811721162127,0.056,0.3427768771957982,0.542924873004424,0.5152818883855249,0.0048334075420323,0.568779784550078,0.5767789654479608,0.1804278223276121,0.320551840134556,0.5573264987385368,1.5427848043339414,False,"{'hint': 0.0467, 'scaffold': 0.4881, 'encouragement': 0.1968, 'simplify_problem': 0.1029, 'harder_problem': 0.0225, 'break': 0.0865, 'explanation': 0.0193, 'no_action': 0.0372}",[],False,0.5110490360839585,-0.6403166635958808,-0.5554192916123514,-0.5571010914037285,0.18201940709232417,-0.21195372068713558,792,792,1341
7d787d1313a5,42,50000,1000,31.7,0.0001,128,10000,500,0.2,0.1,3.3159487924303583,0.063,0.3560636014790201,0.5529055105592765,0.5190160853484673,0.0050333528967989,0.569792354978875,0.5769659563874842,0.1930286727779785,0.240784125267816,0.6629622955087002,1.2854903895858718,False,"{'hint': 0.1382, 'scaffold': 0.4999, 'encouragement': 0.2408, 'simplify_problem': 0.0953, 'harder_problem': 0.0248, 'break': 0.0, 'explanation': 0.001, 'no_action': 0.0}",[],False,0.1922829653229262,-0.5864467338061834,-0.4392818745553915,-0.43023190209332834,0.20206944084071463,-0.21232162085825249,1146,1146,1342
dd74141e3acc,42,50000,1000,31.2,0.001,256,10000,5000,0.5,0.1,3.4570872838266182,0.065,0.3547961967978206,0.5506210352860779,0.4193984255088056,0.0049885084063493,0.5140190659296644,0.5660976759536254,0.1704063859558471,0.3778138268044541,0.4247176159577025,1.5322354223183636,False,"{'hint': 0.0039, 'scaffold': 0.4122, 'encouragement': 0.1481, 'simplify_problem': 0.0443, 'harder_problem': 0.0086, 'break': 0.2137, 'explanation': 0.1532, 'no_action': 0.016}",[],False,0.7516368289192054,-0.5710553252948413,-0.450360083367648,-0.45927108163646835,-0.33280792678133736,-0.21237151763221793,525,525,1343
61e62ab1f3da,42,50000,1000,30.8,0.0001,64,50000,5000,0.3,0.05,3.2739247368588256,0.059,0.3522822961228637,0.5487482579876235,0.5707828711115296,0.0049508035496331,0.644170304802339,0.5734223303597513,0.1835197845581566,0.2348299755677494,0.5676893499419233,1.4295449017424315,False,"{'hint': 0.0, 'scaffold': 0.47, 'encouragement': 0.1538, 'simplify_problem': 0.1971, 'harder_problem': 0.0977, 'break': 0.0113, 'explanation': 0.0004, 'no_action': 0.0697}",[],False,0.025735075974120964,-0.6172295508288677,-0.47233374105059667,-0.48307694937868584,0.4800209822016312,-0.2133768366164796,1315,1315,1344
dd39f49f1c8b,42,50000,1000,33.1,0.0001,64,100000,5000,0.3,0.05,3.2739247368588256,0.059,0.3522822961228637,0.5487482579876235,0.5707828711115296,0.0049508035496331,0.644170304802339,0.5734223303597513,0.1835197845581566,0.2348299755677494,0.5676893499419233,1.4295449017424315,False,"{'hint': 0.0, 'scaffold': 0.47, 'encouragement': 0.1538, 'simplify_problem': 0.1971, 'harder_problem': 0.0977, 'break': 0.0113, 'explanation': 0.0004, 'no_action': 0.0697}",[],False,0.025735075974120964,-0.6172295508288677,-0.47233374105059667,-0.48307694937868584,0.4800209822016312,-0.2133768366164796,1316,1316,1345
662adfd4eef4,42,50000,1000,82.9,0.001,256,100000,5000,0.2,0.1,3.466775794401773,0.05,0.3369273912551279,0.5389841080611799,0.4886674067213207,0.0047545007112437,0.5446117496295703,0.5863901033320118,0.1843497831370226,0.4062912979055705,0.4942333106403427,1.4412765498045474,False,"{'hint': 0.0003, 'scaffold': 0.4469, 'encouragement': 0.2113, 'simplify_problem': 0.0984, 'harder_problem': 0.047, 'break': 0.0147, 'explanation': 0.0011, 'no_action': 0.1803}",[],False,0.7900339080511553,-0.6864908891299071,-0.6065488382018223,-0.6071942493672852,0.03911819945416594,-0.21421637383873868,488,488,1346
80aec09ea572,42,50000,1000,32.3,0.001,256,50000,5000,0.2,0.1,3.466775794401773,0.05,0.3369273912551279,0.5389841080611799,0.4886674067213207,0.0047545007112437,0.5446117496295703,0.5863901033320118,0.1843497831370226,0.4062912979055704,0.4942333106403427,1.4412765498045474,False,"{'hint': 0.0003, 'scaffold': 0.4469, 'encouragement': 0.2113, 'simplify_problem': 0.0984, 'harder_problem': 0.047, 'break': 0.0147, 'explanation': 0.0011, 'no_action': 0.1803}",[],False,0.7900339080511553,-0.6864908891299071,-0.6065488382018223,-0.6071942493672852,0.03911819945416594,-0.21421637383873868,487,487,1347
658a9b2c874f,42,50000,1000,32.1,0.0005,256,10000,5000,0.3,0.01,3.3672521949687537,0.119,0.3606147425518198,0.5543166968685326,0.3878560488257343,0.0050707480958915,0.5246634972217207,0.5734904322632917,0.191127964022421,0.2760024874124892,0.4890774508033941,1.9369146360689835,False,"{'hint': 0.1023, 'scaffold': 0.285, 'encouragement': 0.1514, 'simplify_problem': 0.0945, 'harder_problem': 0.1018, 'break': 0.0306, 'explanation': 0.1405, 'no_action': 0.094}",[],False,0.3956063545811953,-0.15548729548860415,-0.399500980665372,-0.41229356278010393,-0.5021684943347141,-0.21476879573751978,913,913,1348
1d5ddd266df9,42,50000,1000,32.4,0.0003,256,50000,5000,0.1,0.01,3.5126185888426513,0.073,0.3702478564886167,0.5626419038219419,0.30945304854221,0.0052286249005106,0.4247667107212944,0.574988152156304,0.1870695749306811,0.4203011734550843,0.309243461892747,1.5583085400614525,False,"{'hint': 0.0, 'scaffold': 0.2993, 'encouragement': 0.2091, 'simplify_problem': 0.0003, 'harder_problem': 0.01, 'break': 0.0789, 'explanation': 0.2701, 'no_action': 0.1323}",[],False,0.9717160553865832,-0.5094896912494729,-0.31529926570634814,-0.30646743181246533,-0.9231379336170661,-0.21653565339975384,295,295,1349
15f30bb37492,42,50000,1000,32.5,0.0003,256,100000,5000,0.1,0.01,3.5126185888426513,0.073,0.3702478564886167,0.5626419038219419,0.30945304854221,0.0052286249005106,0.4247667107212944,0.574988152156304,0.1870695749306811,0.4203011734550843,0.309243461892747,1.5583085400614525,False,"{'hint': 0.0, 'scaffold': 0.2993, 'encouragement': 0.2091, 'simplify_problem': 0.0003, 'harder_problem': 0.01, 'break': 0.0789, 'explanation': 0.2701, 'no_action': 0.1323}",[],False,0.9717160553865832,-0.5094896912494729,-0.31529926570634814,-0.30646743181246533,-0.9231379336170661,-0.21653565339975384,294,294,1350
c37ca6c35e6c,42,50000,1000,30.9,0.001,64,100000,2000,0.2,0.01,3.374842412287628,0.099,0.3432321748248367,0.541383424824722,0.4679713768596626,0.0048053331052928,0.5592531003946868,0.5698805175492143,0.1765767122581009,0.3802015506982149,0.4714002364113557,1.59551797753229,False,"{'hint': 0.0038, 'scaffold': 0.3434, 'encouragement': 0.0016, 'simplify_problem': 0.1423, 'harder_problem': 0.1242, 'break': 0.1776, 'explanation': 0.0061, 'no_action': 0.2009}",[],False,0.42568757013654535,-0.30940138060202527,-0.5514395980850715,-0.5766952585947523,-0.07200504907875847,-0.21677074324481244,875,875,1351
860fa57d6c7d,42,50000,1000,31.0,0.001,64,50000,2000,0.2,0.01,3.374842412287628,0.099,0.3432321748248367,0.541383424824722,0.4679713768596626,0.0048053331052928,0.5592531003946868,0.5698805175492143,0.1765767122581009,0.3802015506982149,0.4714002364113557,1.59551797753229,False,"{'hint': 0.0038, 'scaffold': 0.3434, 'encouragement': 0.0016, 'simplify_problem': 0.1423, 'harder_problem': 0.1242, 'break': 0.1776, 'explanation': 0.0061, 'no_action': 0.2009}",[],False,0.42568757013654535,-0.30940138060202527,-0.5514395980850715,-0.5766952585947523,-0.07200504907875847,-0.21677074324481244,876,876,1352
327021a95eab,42,50000,1000,31.5,0.0003,64,10000,1000,0.2,0.01,3.359198160606826,0.062,0.3642333011843526,0.5585915399616815,0.4563832439992325,0.0051471047699619,0.5795122341916623,0.5589457191809648,0.1703251574303821,0.2808858275599695,0.4563293420367626,1.5068614302092234,False,"{'hint': 0.0, 'scaffold': 0.4281, 'encouragement': 0.0417, 'simplify_problem': 0.0986, 'harder_problem': 0.0282, 'break': 0.2286, 'explanation': 0.1642, 'no_action': 0.0106}",[],False,0.36368695971368903,-0.5941424380618544,-0.36787166074471983,-0.3579537598690874,-0.1342252418640309,-0.2181012281652007,962,962,1353
e0d1bfd38e4e,42,50000,1000,31.6,0.0005,256,10000,5000,0.5,0.01,3.4098835294295613,0.063,0.3504886004979158,0.5471852262429102,0.4667079171161065,0.004918713561785,0.598474230106924,0.5618556561880604,0.1704594747706253,0.3043730727644067,0.4667013735933683,1.5309482925639877,False,"{'hint': 0.0, 'scaffold': 0.4357, 'encouragement': 0.0687, 'simplify_problem': 0.1002, 'harder_problem': 0.031, 'break': 0.2253, 'explanation': 0.1287, 'no_action': 0.0103}",[],False,0.5645609849234453,-0.5864467338061834,-0.4880121861230871,-0.5029454767376204,-0.07878894686171636,-0.21832647172103242,747,747,1354
